shot_id,MatchId,goal,x,y,dist,angle,y_off,n_def_cone,n_def_3m,n_def_5m,d_def_min,n_att_box,n_def_box,shooter_speed,ball_z,ball_speed,gk_dist_goal,gk_dist_shot,gk_in_cone,gk_off_line,ev.EventId,ev.MatchId,setpiece_parent,outcome,xG,DistanceToGoal,AngleToGoal,Pressure,GoalDistanceGoalkeeper,AmountOfDefenders,PlayerSpeed,TypeOfShot,TakerBallControl,TakerSetup,BuildUp,ShotOrigin,InsideBox,CounterAttack,ChanceEvaluation,ShotCondition,AssistTypeShotAtGoal,SetupOrigin,ExtendedTypeOfShot,Player,Team
18237400000797,DFL-MAT-J03WPY,1,95.1,36.97,10.33590344382145,37.796995287816294,2.969999999999999,0,2,2,1.6646921637347807,3,5,21.5,0.76,41.44,3.999412456849126,7.194720286432274,1,2.0440012926619335,18237400000797,DFL-MAT-J03WPY,openPlay,SuccessfulShot,0.5674,10.34,37.8,0.04,3.88,0.0,21.5,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,3,1,0,sitter,notComplicated,direct,insideRight,,DFL-OBJ-J0178P,DFL-CLU-000005
18237400000832,DFL-MAT-J03WPY,0,87.83,35.52,17.237148836161975,23.892464916970695,1.5200000000000031,4,1,2,2.686931335185178,6,9,17.99,0.33,17.53,2.241428116179513,14.999283316212138,1,0.11783851374183056,18237400000832,DFL-MAT-J03WPY,openPlay,ShotWide,0.0739,17.24,23.89,0.87,2.24,5.0,17.99,leftLeg,direct,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,direct,insideRight,,DFL-OBJ-0028T3,DFL-CLU-000005
18237400000860,DFL-MAT-J03WPY,0,96.93,47.3,15.556828082870872,14.487650077946423,13.299999999999997,0,0,1,4.953079849951939,2,3,21.79,0.0,19.61,5.358096676992682,10.217812877519329,1,0.3660900518834338,18237400000860,DFL-MAT-J03WPY,openPlay,ShotWide,0.082,15.56,14.49,0.02,2.69,0.0,21.79,leftLeg,direct,longPassFromOpenPlay,passOpenPlay,2,1,0,chance,notComplicated,direct,insideRight,,DFL-OBJ-0026RH,DFL-CLU-00000P
18237400000929,DFL-MAT-J03WPY,0,81.05,26.97,24.960436694897794,16.043937114323896,7.030000000000001,0,1,1,1.6162301816263704,0,0,26.68,0.41,22.42,4.938754903819393,20.02335885909254,1,0.11526641281032372,18237400000929,DFL-MAT-J03WPY,openPlay,ShotWide,0.0468,24.96,16.04,0.6,4.77,1.0,26.68,rightLeg,dribblingMore10m,oppositionMisplacedPass,lossOfPossession,8,0,0,none,notComplicated,,insideLeft,,DFL-OBJ-002FXT,DFL-CLU-00000P
18237400001072,DFL-MAT-J03WPY,0,92.58,21.47,17.642485652537744,16.97342256073728,12.530000000000001,1,1,2,0.9264987857520386,3,5,11.48,0.22,22.84,4.033906295391599,13.682211078623228,1,0.6754377038864715,18237400001072,DFL-MAT-J03WPY,openPlay,BlockedShot,0.0242,17.64,16.97,1.27,2.32,2.0,11.48,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,4,1,1,chance,notComplicated,direct,right,,DFL-OBJ-0000F8,DFL-CLU-00000P
18237400001144,DFL-MAT-J03WPY,0,89.64,39.629999999999995,16.35929399454634,23.85770914817294,5.6299999999999955,0,1,2,2.6196373794859356,2,4,16.1,0.28,15.9,3.480359176866667,12.895991625307447,1,0.3055327449745819,18237400001144,DFL-MAT-J03WPY,openPlay,BlockedShot,0.1255,16.36,23.86,0.48,3.15,1.0,16.1,rightLeg,dribblingMore10m,otherPassFromOpenPlay,passOpenPlay,3,1,0,chance,notComplicated,others,insideLeft,,DFL-OBJ-002G78,DFL-CLU-000005
18237400001163,DFL-MAT-J03WPY,0,72.96,20.83,34.64116770549169,11.180331757196685,13.170000000000002,0,0,2,3.4851829220286343,0,0,13.94,0.41,7.13,8.022973264320408,26.63695553174199,1,0.4808238608353682,18237400001163,DFL-MAT-J03WPY,openPlay,ShotWide,0.0387,34.64,11.18,0.37,7.59,0.0,13.94,rightLeg,dribblingLess10m,reboundOutfieldPlayer,passOpenPlay,9,0,0,none,notComplicated,indirect,insideLeft,,DFL-OBJ-J01NQ8,DFL-CLU-00000P
18237400001175,DFL-MAT-J03WPY,0,92.15,32.27,12.965932284259388,31.297536075212133,1.7299999999999969,0,2,4,0.7513321502504702,3,6,13.96,2.6,54.53,1.8208239892971598,11.241067564960177,1,0.5429613425134553,18237400001175,DFL-MAT-J03WPY,openPlay,ShotWide,0.0525,12.97,31.3,0.83,1.65,1.0,13.96,head,volley,crossFromOpenPlay,crossOpenPlay,3,1,0,chance,notComplicated,direct,right,frontalVolley,DFL-OBJ-002FXT,DFL-CLU-00000P
18237400001394,DFL-MAT-J03WPY,0,84.01,24.07,23.22035744772246,16.289480858392217,9.93,1,1,2,2.469109151090731,1,2,18.99,0.24,15.96,3.071221255461748,20.157405587029288,1,0.20984173094535388,18237400001394,DFL-MAT-J03WPY,openPlay,BlockedShot,0.0353,23.22,16.29,0.71,2.68,1.0,18.99,rightLeg,dribblingLess10m,oppositionDefensiveAction,passOpenPlay,9,0,0,chance,notComplicated,indirect,insideLeft,,DFL-OBJ-002GM1,DFL-CLU-00000P
18237400001400,DFL-MAT-J03WPY,0,85.89,29.27,19.686670617450783,20.498521331257606,4.73,2,0,0,5.580224009840467,5,10,12.21,0.41,22.57,1.672632655426769,18.17845152921447,1,0.6947899045903345,18237400001400,DFL-MAT-J03WPY,openPlay,ShotWide,0.0718,19.69,20.5,0.17,1.31,3.0,12.21,rightLeg,direct,oppositionDefensiveAction,throwIn,8,0,0,chance,notComplicated,indirect,right,,DFL-OBJ-00028V,DFL-CLU-00000P
18237400001417,DFL-MAT-J03WPY,0,84.58,41.89,21.89128822157344,17.79016694312357,7.890000000000001,1,0,2,3.221443775700577,2,2,12.41,0.0,10.33,5.196046574079184,16.70739357290658,1,0.31025583927522227,18237400001417,DFL-MAT-J03WPY,openPlay,SavedShot,0.089,21.89,17.79,0.39,4.95,1.0,12.41,rightLeg,direct,oneTwo,passOpenPlay,8,0,0,chance,notComplicated,direct,insideLeft,,DFL-OBJ-002G78,DFL-CLU-000005
18237400001436,DFL-MAT-J03WPY,0,94.79,44.26,14.474518990280812,20.861168797775292,10.259999999999998,2,1,1,2.1284971223847164,5,9,11.45,0.92,49.17,3.290972500644754,11.240391452258232,1,0.5365428727002802,18237400001436,DFL-MAT-J03WPY,openPlay,BlockedShot,0.0923,14.47,20.86,0.62,1.91,2.0,11.45,leftLeg,volley,otherPassFromOpenPlay,passOpenPlay,2,1,0,chance,notComplicated,direct,insideRight,frontalVolley,DFL-OBJ-J01CP5,DFL-CLU-00000P
18240200000048,DFL-MAT-J03WQQ,0,88.58,16.14,24.26099750628568,11.802746462290662,17.86,0,2,2,2.7071756500086934,1,4,19.62,0.1,16.5,3.0360665341853075,21.231818103968397,1,0.19119576591186271,18240200000048,DFL-MAT-J03WQQ,openPlay,SavedShot,0.0251,24.26,11.8,0.62,1.91,1.0,19.62,leftLeg,dribblingLess10m,otherPassFromOpenPlay,passOpenPlay,9,0,0,chance,notComplicated,others,right,,DFL-OBJ-00008K,DFL-CLU-00000P
18240200000164,DFL-MAT-J03WQQ,0,83.9,29.729999999999997,21.52772398559587,18.941738365748293,4.270000000000003,1,2,3,2.005617112013151,0,0,14.44,0.32,29.04,2.654147697472762,18.88712789176798,1,0.25089507853287296,18240200000164,DFL-MAT-J03WQQ,openPlay,SavedShot,0.0375,21.53,18.94,1.18,2.54,2.0,14.44,rightLeg,dribblingLess10m,oppositionMisplacedPass,lossOfPossession,8,0,0,chance,notComplicated,,insideLeft,,DFL-OBJ-J01KJ5,DFL-CLU-00000P
18240200000195,DFL-MAT-J03WQQ,0,102.59,41.75,8.116070477762005,18.581766600614355,7.75,0,0,0,7.608679254640728,3,4,11.54,0.0,43.67,7.41238153362332,4.814145822469435,0,4.331505017893071,18240200000195,DFL-MAT-J03WQQ,openPlay,ShotWide,0.1666,8.12,18.58,0.0,4.11,0.0,11.54,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,3,1,0,chance,complicated,direct,insideRight,,DFL-OBJ-0026V5,DFL-CLU-00000H
18240200000220,DFL-MAT-J03WQQ,0,95.63,33.87,9.370901770907647,42.66557567088572,0.13000000000000256,0,1,2,2.306729286240584,4,6,13.7,1.51,48.32,2.008083663595724,7.787746785816805,1,1.1232003341104868,18240200000220,DFL-MAT-J03WQQ,openPlay,SavedShot,0.2479,9.37,42.67,0.68,1.68,1.0,13.7,head,volley,crossFromOpenPlay,crossOpenPlay,3,1,0,sitter,notComplicated,direct,left,frontalVolley,DFL-OBJ-J014L2,DFL-CLU-00000H
18240200000224,DFL-MAT-J03WQQ,0,93.33,35.12,11.72362145414121,34.552912817702236,1.1199999999999974,1,3,5,0.5755866572463264,6,8,4.8,2.33,56.86,0.6935416353759868,11.08817838961838,1,0.27021513893055343,18240200000224,DFL-MAT-J03WQQ,openPlay,SavedShot,0.0298,11.72,34.55,2.09,0.61,4.0,4.8,head,volley,cornerKick,cornerKick,3,1,0,chance,notComplicated,direct,right,frontalVolley,DFL-OBJ-J014L2,DFL-CLU-00000H
18240200000248,DFL-MAT-J03WQQ,0,97.75,36.379999999999995,7.630655279856375,49.810284987706716,2.3799999999999955,1,1,2,0.5080354318352208,4,5,18.58,2.24,45.81,2.4495101551126517,5.861689176338159,1,1.4730713926591568,18240200000248,DFL-MAT-J03WQQ,openPlay,BlockedShot,0.2628,7.63,49.81,1.04,1.4,1.0,18.58,head,volley,crossFromOpenPlay,crossOpenPlay,3,1,0,chance,notComplicated,direct,left,frontalVolley,DFL-OBJ-002FXT,DFL-CLU-00000P
18240200000251,DFL-MAT-J03WQQ,0,91.35,26.96,15.35851880879143,24.184508640719024,7.039999999999999,2,1,2,2.8220737056285414,5,9,12.9,0.25,52.03,1.387083270751977,14.063587735709554,1,0.4756578476707249,18240200000251,DFL-MAT-J03WQQ,openPlay,SavedShot,0.0616,15.36,24.18,0.71,0.94,5.0,12.9,rightLeg,direct,cornerKick,cornerKick,3,1,0,chance,notComplicated,direct,left,,DFL-OBJ-0026RH,DFL-CLU-00000P
18240200000330,DFL-MAT-J03WQQ,0,94.21000000000001,22.4,15.842477710257315,18.388627257753015,11.600000000000001,0,2,3,0.7291776189653699,6,8,10.08,3.47,32.75,3.0594443940035965,13.001557598995579,1,1.0278632104028012,18240200000330,DFL-MAT-J03WQQ,openPlay,BlockedShot,0.0245,15.84,18.39,1.33,1.21,3.0,10.08,leftLeg,dribblingMore10m,otherPassFromOpenPlay,passOpenPlay,4,1,0,chance,notComplicated,others,insideLeft,,DFL-OBJ-002GM1,DFL-CLU-00000P
18240200000386,DFL-MAT-J03WQQ,1,85.68,49.7,24.894826771841572,13.12856893980724,15.700000000000003,0,1,1,2.3928643923131148,0,0,22.24,0.25,21.07,6.0056057146635995,19.019855414802702,1,1.088475137760349,18240200000386,DFL-MAT-J03WQQ,openPlay,SuccessfulShot,0.0482,24.89,13.13,0.45,5.27,0.0,22.24,leftLeg,direct,header,passOpenPlay,7,0,0,chance,notComplicated,direct,insideLeft,,DFL-OBJ-00008K,DFL-CLU-00000P
18240200000419,DFL-MAT-J03WQQ,0,97.9,44.56,12.724920431971272,19.285647263487867,10.560000000000002,0,0,1,4.371006749022471,4,7,17.19,1.06,48.17,4.387710108929256,8.337409669675589,1,0.03385482858639744,18240200000419,DFL-MAT-J03WQQ,openPlay,ShotWide,0.171,12.72,19.29,0.19,2.42,0.0,17.19,leftLeg,volley,crossFromOpenPlay,crossOpenPlay,2,1,0,chance,notComplicated,direct,right,frontalVolley,DFL-OBJ-0002EL,DFL-CLU-00000H
18240200000656,DFL-MAT-J03WQQ,0,100.54,44.21,11.141620169436758,16.426001728067455,10.21,0,0,1,3.4739746688771365,6,8,14.97,0.43,63.1,2.28641641001809,8.885685117085794,1,0.33224072834168794,18240200000656,DFL-MAT-J03WQQ,openPlay,SavedShot,0.1153,11.14,16.43,0.51,1.21,1.0,14.97,rightLeg,direct,cornerKick,cornerKick,2,1,0,chance,notComplicated,direct,left,,DFL-OBJ-J01PRP,DFL-CLU-00000H
18240200000706,DFL-MAT-J03WQQ,0,91.26,45.480000000000004,17.904692122457732,18.129336561168262,11.480000000000004,0,1,1,1.1961605243444593,1,1,24.07,0.09,18.82,9.204227289675108,8.714596949945532,1,0.3556274498578729,18240200000706,DFL-MAT-J03WQQ,openPlay,SavedShot,0.2213,17.9,18.13,0.54,7.28,0.0,24.07,leftLeg,dribblingLess10m,otherPassFromOpenPlay,passOpenPlay,2,1,0,sitter,notComplicated,direct,insideLeft,,DFL-OBJ-00008K,DFL-CLU-00000P
18240200000758,DFL-MAT-J03WQQ,0,83.0,31.73,22.116801305794652,18.700544399100163,2.2699999999999996,1,1,2,1.7042593699317026,2,5,8.67,0.24,8.76,1.6304907236780082,20.548790718677328,1,0.43087605066575674,18240200000758,DFL-MAT-J03WQQ,openPlay,SavedShot,0.0365,22.12,18.7,0.69,1.52,2.0,8.67,leftLeg,dribblingMore10m,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,others,insideRight,,DFL-OBJ-002FZR,DFL-CLU-00000H
18240200000762,DFL-MAT-J03WQQ,0,94.6,49.18,18.400880413719342,13.175578556888615,15.18,0,0,1,4.937944916663207,3,5,17.5,0.13,26.74,3.616144355525653,14.80661001039738,1,0.35622208571676567,18240200000762,DFL-MAT-J03WQQ,openPlay,SavedShot,0.0417,18.4,13.18,0.16,1.74,0.0,17.5,leftLeg,direct,oppositionGoalkeeperAction,passOpenPlay,2,1,0,chance,notComplicated,indirect,insideRight,,DFL-OBJ-0002EL,DFL-CLU-00000H
18240200000801,DFL-MAT-J03WQQ,0,83.02,32.21,22.05276626638935,18.788650527300174,1.7899999999999991,2,1,2,1.1700427342623019,3,6,8.34,0.26,10.86,1.7318487231857072,20.33615991282525,1,0.2201583212442426,18240200000801,DFL-MAT-J03WQQ,openPlay,BlockedShot,0.0324,22.05,18.79,0.52,1.73,3.0,8.34,leftLeg,controlShot,oppositionDefensiveAction,passOpenPlay,8,0,0,chance,notComplicated,indirect,insideLeft,,DFL-OBJ-002GNL,DFL-CLU-00000H
18240200000922,DFL-MAT-J03WQQ,0,90.97,28.64,15.019004627471157,25.82850233021929,5.359999999999999,1,0,1,4.366153913915542,5,6,17.19,0.0,27.63,1.4301398533010699,13.636282484607012,1,0.34796580263654525,18240200000922,DFL-MAT-J03WQQ,openPlay,SavedShot,0.1204,15.02,25.83,0.31,1.42,2.0,17.19,leftLeg,direct,otherPassFromOpenPlay,passOpenPlay,3,1,0,chance,notComplicated,direct,left,,DFL-OBJ-002GM1,DFL-CLU-00000P
18240200000955,DFL-MAT-J03WQQ,0,86.67,44.739999999999995,21.244681687424734,17.033929194528884,10.739999999999995,0,1,2,1.534731246831193,3,4,14.29,0.24,14.0,2.2706827167175936,18.974343203389147,1,0.03736464549948533,18240200000955,DFL-MAT-J03WQQ,openPlay,BlockedShot,0.0401,21.24,17.03,0.59,1.94,1.0,14.29,rightLeg,dribblingLess10m,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,direct,left,,DFL-OBJ-0027QN,DFL-CLU-00000H
18240200001036,DFL-MAT-J03WQQ,0,95.33,34.36,9.676698817262013,41.41637462318562,0.35999999999999943,1,3,6,0.40853396431631844,4,7,8.22,2.8,15.42,0.42449970553581906,9.263374115299461,1,0.09467071542681364,18240200001036,DFL-MAT-J03WQQ,openPlay,SavedShot,0.047,9.68,41.42,1.69,0.41,3.0,8.22,head,volley,crossFromOpenPlay,crossOpenPlay,3,1,0,chance,notComplicated,direct,left,frontalVolley,DFL-OBJ-002GN4,DFL-CLU-00000H
18240200001060,DFL-MAT-J03WQQ,0,80.41,45.07,26.9668871025189,14.152859638642205,11.07,3,0,0,8.708995349637064,4,9,7.37,0.0,12.34,1.3237824594698397,26.157541933446268,1,1.0315094914088856,18240200001060,DFL-MAT-J03WQQ,FreeKick,BlockedShot,0.0563,26.97,14.15,0.0,1.18,4.0,7.37,rightLeg,setPiece,ownSetPiece,freeKick,7,0,0,chance,notComplicated,,insideLeft,,DFL-OBJ-002FXT,DFL-CLU-00000P
18240200001066,DFL-MAT-J03WQQ,0,89.25,38.29,16.32380470356099,24.492294759536623,4.289999999999999,2,1,1,2.983906835006746,6,9,12.28,0.75,20.96,2.531580533974774,14.07971945743238,1,1.0874119313696335,18240200001066,DFL-MAT-J03WQQ,openPlay,ShotWide,0.0861,16.32,24.49,0.66,1.92,3.0,12.28,leftLeg,direct,otherPassFromOpenPlay,passOpenPlay,3,1,0,chance,notComplicated,direct,left,,DFL-OBJ-J0130T,DFL-CLU-00000P
18240200001075,DFL-MAT-J03WQQ,0,86.33,48.53,23.657764053265897,14.045211043359732,14.530000000000001,0,2,2,1.9043634106966087,4,4,13.14,0.16,20.03,2.831430733745759,20.826646393502717,1,0.039505001313550295,18240200001075,DFL-MAT-J03WQQ,openPlay,BlockedShot,0.0264,23.66,14.05,1.14,2.21,1.0,13.14,rightLeg,dribblingLess10m,otherPassFromOpenPlay,passOpenPlay,7,0,0,none,notComplicated,others,insideLeft,,DFL-OBJ-0026RH,DFL-CLU-00000P
18240200001089,DFL-MAT-J03WQQ,0,96.17,37.31,9.430005302225444,40.55583408833919,3.3100000000000023,1,3,5,0.8668333173107718,6,8,6.07,2.11,46.8,1.938298222668531,7.679635408012547,1,0.7504555695562435,18240200001089,DFL-MAT-J03WQQ,openPlay,ShotWide,0.1405,9.43,40.56,0.65,1.41,1.0,6.07,head,volley,throwIn,throwIn,3,1,0,chance,notComplicated,direct,left,frontalVolley,DFL-OBJ-002FXT,DFL-CLU-00000P
18240200001210,DFL-MAT-J03WQQ,0,83.48,42.14,23.0080420722842,16.977371054610153,8.14,1,0,1,3.575136361035757,1,3,7.81,1.1,21.52,2.77180446640813,20.401080853719478,1,0.8864639562081261,18240200001210,DFL-MAT-J03WQQ,openPlay,ShotWide,0.0439,23.01,16.98,0.27,2.77,1.0,7.81,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,others,insideRight,,DFL-OBJ-002FZR,DFL-CLU-00000H
18240200001227,DFL-MAT-J03WQQ,0,96.32,36.14,8.939910514093533,43.68360581742722,2.1400000000000006,1,3,4,0.9617692030835687,6,8,12.14,2.13,55.6,1.0565036677645672,7.885290102462955,1,0.05921759498212591,18240200001227,DFL-MAT-J03WQQ,openPlay,ShotWide,0.1353,8.94,43.68,1.04,1.01,3.0,12.14,head,volley,cornerKick,cornerKick,3,1,0,chance,notComplicated,direct,right,frontalVolley,DFL-OBJ-002GM9,DFL-CLU-00000P
18240200001444,DFL-MAT-J03WQQ,0,87.19,31.25,18.02105990223661,22.719297435713564,2.75,2,1,1,2.795084971874738,4,6,8.2,0.12,7.99,1.3500370365289927,16.689793288114753,1,0.21589185214999945,18240200001444,DFL-MAT-J03WQQ,openPlay,BlockedShot,0.0485,18.02,22.72,0.92,1.35,3.0,8.2,leftLeg,direct,teammateAction,freeKick,8,0,0,chance,notComplicated,others,left,,DFL-OBJ-J014L2,DFL-CLU-00000H
18240200001463,DFL-MAT-J03WQQ,0,74.2,36.879999999999995,30.93435630492414,13.438686554052326,2.8799999999999955,0,1,2,1.649242250247069,0,0,16.63,0.3,15.1,5.256386591566493,25.721664020821045,1,0.6166865026043361,18240200001463,DFL-MAT-J03WQQ,openPlay,ShotWide,0.0226,30.93,13.44,0.37,5.14,1.0,16.63,rightLeg,dribblingLess10m,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,others,left,,DFL-OBJ-0028HW,DFL-CLU-00000H
18240200001478,DFL-MAT-J03WQQ,0,90.64,29.490000000000002,15.051568024627866,26.249833630260262,4.509999999999998,1,2,4,2.2415396494374122,4,6,1.7,0.0,4.74,1.6821712160181563,13.468125333542154,1,0.5370071733904862,18240200001478,DFL-MAT-J03WQQ,openPlay,ShotWide,0.046,15.05,26.25,1.11,1.36,2.0,1.7,leftLeg,controlShot,teammateAction,passOpenPlay,3,1,0,chance,notComplicated,others,left,,DFL-OBJ-0028HW,DFL-CLU-00000H
18242100000110,DFL-MAT-J03WR9,0,97.38,36.56,8.038532204326861,47.4381312058804,2.5600000000000023,0,1,3,0.45310043036836994,6,7,16.42,1.89,64.86,1.7708754896942998,6.267663041357598,1,0.0041798675611345966,18242100000110,DFL-MAT-J03WR9,openPlay,SavedShot,0.0823,8.04,47.44,1.0,1.68,1.0,16.42,head,volley,freeKick,freeKick,3,1,0,chance,complicated,direct,right,frontalVolley,DFL-OBJ-002GM9,DFL-CLU-00000P
18242100000112,DFL-MAT-J03WR9,0,95.61,44.29,13.930405593520957,20.830003053837537,10.29,2,1,1,1.7961069010501618,6,7,12.74,0.4,15.7,2.64168506828501,11.528508142860467,1,0.9994899219930645,18242100000112,DFL-MAT-J03WR9,openPlay,BlockedShot,0.0525,13.93,20.83,0.78,0.91,4.0,12.74,leftLeg,direct,oppositionGoalkeeperAction,freeKick,3,1,0,chance,notComplicated,indirect,right,,DFL-OBJ-00008K,DFL-CLU-00000P
18242100000118,DFL-MAT-J03WR9,0,102.46,29.52,5.1499514560818955,54.778148511362055,4.48,0,1,2,0.45276925690687336,6,9,15.15,1.23,23.82,2.0382345301755604,6.091469445051828,0,1.9402901338418146,18242100000118,DFL-MAT-J03WR9,openPlay,SavedShot,0.2353,5.15,54.78,0.97,1.38,2.0,15.15,head,volley,header,cornerKick,3,1,0,chance,complicated,direct,left,frontalVolley,DFL-OBJ-002GMO,DFL-CLU-00000P
18242100000216,DFL-MAT-J03WR9,1,88.36,38.0,17.114017646362296,23.54779872741799,4.0,0,2,3,0.8781799360040092,2,5,17.21,0.22,19.67,3.8637417097937674,13.251071654775691,1,0.06899607236591435,18242100000216,DFL-MAT-J03WR9,openPlay,SuccessfulShot,0.056,17.11,23.55,1.2,3.74,1.0,17.21,rightLeg,dribblingMore10m,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,others,insideLeft,,DFL-OBJ-J01KJ5,DFL-CLU-00000P
18242100000263,DFL-MAT-J03WR9,0,75.25,34.7,29.75823415459997,14.01959608416459,0.7000000000000028,1,0,2,3.134453700407775,0,0,14.01,0.15,13.09,2.7492544443903317,27.03166476560406,1,0.3359070282217935,18242100000263,DFL-MAT-J03WR9,openPlay,SavedShot,0.0269,29.76,14.02,0.0,2.72,1.0,14.01,rightLeg,dribblingMore10m,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,others,left,,DFL-OBJ-002FXT,DFL-CLU-00000P
18242100000296,DFL-MAT-J03WR9,0,98.45,21.71,13.92647119696874,14.871870109354646,12.29,0,1,1,0.46818799642878167,1,4,16.26,0.12,7.22,4.45171876919466,9.499894736258922,1,0.39013472423529033,18242100000296,DFL-MAT-J03WR9,openPlay,BlockedShot,0.0683,13.93,14.87,0.88,2.43,1.0,16.26,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,4,1,0,chance,notComplicated,direct,insideRight,,DFL-OBJ-0000YE,DFL-CLU-00000I
18242100000496,DFL-MAT-J03WR9,0,81.95,24.06,25.101914269632903,15.301132196628913,9.940000000000001,1,1,1,2.5678006153126454,2,4,13.24,0.16,12.24,2.9497966031575786,22.168468598439542,1,0.2914638270775586,18242100000496,DFL-MAT-J03WR9,openPlay,ShotWide,0.0245,25.1,15.3,0.56,2.58,1.0,13.24,rightLeg,dribblingMore10m,otherPassFromOpenPlay,run,8,0,0,chance,notComplicated,others,insideRight,,DFL-OBJ-002GM1,DFL-CLU-00000P
18242100000567,DFL-MAT-J03WR9,0,85.59,50.46,25.4495520589263,12.625971200641706,16.46,0,1,1,0.6545991139621212,1,3,18.03,0.12,17.76,4.010049875001558,21.448841460554455,1,0.2511006867705791,18242100000567,DFL-MAT-J03WR9,openPlay,SavedShot,0.019,25.45,12.63,0.92,2.89,1.0,18.03,leftLeg,dribblingMore10m,otherPassFromOpenPlay,passOpenPlay,7,0,0,chance,notComplicated,others,left,,DFL-OBJ-002FXT,DFL-CLU-00000P
18242100000653,DFL-MAT-J03WR9,0,87.65,26.25,19.00223671045069,20.065949189931043,7.75,0,1,1,1.7240939649566709,0,1,23.22,0.13,13.7,12.607434314720816,6.520153372429207,1,1.035509677088603,18242100000653,DFL-MAT-J03WR9,openPlay,ShotWide,0.3421,19.0,20.07,0.1,11.31,0.0,23.22,rightLeg,dribblingLess10m,oppositionMisplacedPass,lossOfPossession,8,0,0,sitter,notComplicated,,insideRight,,DFL-OBJ-00028V,DFL-CLU-00000P
18242100000680,DFL-MAT-J03WR9,0,76.2,50.95,33.417697407212245,10.817101232540818,16.950000000000003,2,0,1,4.098902292077721,0,2,13.41,0.43,37.63,3.6685964618638525,29.794833444743404,1,0.54523505249251,18242100000680,DFL-MAT-J03WR9,openPlay,ShotWide,0.0237,33.42,10.82,0.0,2.85,2.0,13.41,rightLeg,volley,oppositionDefensiveAction,throwIn,7,0,0,chance,notComplicated,indirect,left,frontalVolley,DFL-OBJ-002FXT,DFL-CLU-00000P
18242100000699,DFL-MAT-J03WR9,0,82.19,24.03,24.893714066004698,15.397010953397835,9.969999999999999,2,1,1,2.8671414335536283,6,8,14.58,0.69,0.0,2.8937346111901743,22.01933014421648,1,0.3142038178498031,18242100000699,DFL-MAT-J03WR9,openPlay,BlockedShot,0.0186,24.89,15.4,0.51,2.51,5.0,14.58,rightLeg,direct,oppositionDefensiveAction,cornerKick,9,0,0,chance,notComplicated,indirect,left,,DFL-OBJ-0000NZ,DFL-CLU-00000P
18242100000746,DFL-MAT-J03WR9,0,88.84,47.17,20.846930229652518,15.687080680394999,13.170000000000002,1,0,2,4.285335459447725,3,6,5.8,0.0,20.67,2.877168747223561,18.092053504232183,1,0.7729579282171677,18242100000746,DFL-MAT-J03WR9,openPlay,ShotWoodWork,0.0221,20.85,15.69,0.32,1.66,3.0,5.8,rightLeg,direct,otherPassFromOpenPlay,crossOpenPlay,2,1,0,chance,notComplicated,direct,left,,DFL-OBJ-0025YM,DFL-CLU-00000I
18242100000750,DFL-MAT-J03WR9,0,89.01,44.91,19.357381021202215,17.949671832773454,10.909999999999997,0,0,0,5.893742444321769,4,4,11.56,0.37,26.32,1.8853381659532598,17.47921336902779,1,0.15610066241349127,18242100000750,DFL-MAT-J03WR9,openPlay,ShotWide,0.0617,19.36,17.95,0.14,1.64,1.0,11.56,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,2,1,0,chance,notComplicated,direct,insideRight,scoop,DFL-OBJ-0025YM,DFL-CLU-00000I
18242100000756,DFL-MAT-J03WR9,0,85.68,34.99,19.345348278074493,21.401107493130574,0.990000000000002,0,1,2,2.1162466774929696,2,4,12.11,0.0,26.3,4.415993659415734,14.95982954448345,1,0.45538079094623485,18242100000756,DFL-MAT-J03WR9,openPlay,ShotWide,0.1443,19.35,21.4,0.39,4.41,0.0,12.11,rightLeg,direct,otherPassFromOpenPlay,passOpenPlay,8,0,0,chance,notComplicated,direct,insideRight,,DFL-OBJ-0025YM,DFL-CLU-00000I
18242100000767,DFL-MAT-J03WR9,0,78.44,31.92,26.641321288554742,15.59929518409638,2.0799999999999983,1,1,1,2.0330518930907897,0,1,9.65,0.14,9.84,3.2946168214224865,23.34719040912632,1,0.05297034575407204,18242100000767,DFL-MAT-J03WR9,openPlay,ShotWide,0.0224,26.64,15.6,0.68,3.28,2.0,9.65,leftLeg,dribblingLess10m,oppositionDefensiveAction,passOpenPlay,8,0,0,chance,notComplicated,indirect,insideRight,,DFL-OBJ-00008K,DFL-CLU-00000P
