shot_id,MatchId,goal,xG,open_frac,open_frac_nogk,open_angle,gk_block_share,def_closing,orient,n_corridor,d_corridor,score_diff,minute,ball_z
18232100000067,DFL-MAT-J03WOH,0,0.1467,0.1487603305785124,0.1487603305785124,3.0036166039087435,0.0,0.6938971590813363,55.298337720855415,1,2.943535098720343,0,4.061466666666666,0.11
18232100000117,DFL-MAT-J03WOH,0,0.0246,0.4462809917355372,0.6115702479338843,6.404637980468549,0.16528925619834706,2.034537003326419,5.770938124063583,2,1.4412108280902816,0,8.3058,0.11
18232100000253,DFL-MAT-J03WOH,0,0.0607,0.8429752066115702,1.0,37.619218945123976,0.15702479338842978,2.0717532318848195,2.0039699939696503,2,0.043296488758105434,0,16.237916666666667,1.96
18232100000298,DFL-MAT-J03WOH,0,0.066,0.7024793388429752,0.8347107438016529,20.168418202609214,0.1322314049586777,3.199131425112334,50.66555017342321,2,1.2904372328861353,0,19.216783333333336,2.44
18232100000402,DFL-MAT-J03WOH,0,0.0192,0.0,0.0,0.0,0.0,2.014726708213229,81.5473487991577,2,1.175944198417258,0,25.626466666666666,0.15
18232100000445,DFL-MAT-J03WOH,0,0.1649,0.8429752066115702,1.0,18.986904337873522,0.15702479338842978,2.833575574924845,34.54531983100496,0,40.0,0,27.983166666666666,0.16
18232100000478,DFL-MAT-J03WOH,0,0.0279,0.0,0.0,0.0,0.0,0.9905525485219348,53.65030501047699,1,1.4271367594285902,0,30.10533333333333,0.14
18232100000487,DFL-MAT-J03WOH,0,0.0864,0.859504132231405,1.0,34.2062538030636,0.14049586776859502,1.23287633521865,68.46782146957737,2,0.49758627302071456,0,31.0308,2.33
18232100000533,DFL-MAT-J03WOH,0,0.0368,0.8264462809917356,0.9586776859504132,17.09713492689756,0.1322314049586777,2.5717388487381165,99.74660107429995,2,1.3148983732153252,0,34.95581666666667,0.12
18232100000570,DFL-MAT-J03WOH,0,0.0119,0.0,0.0,0.0,0.0,0.5509255034695418,175.96660870446564,3,0.6489990303002087,0,37.2393,2.53
18232100000606,DFL-MAT-J03WOH,0,0.0152,0.8677685950413223,1.0,12.82861699936043,0.1322314049586777,3.514129945146088,32.45536417023482,1,2.4950241286948214,0,38.71145,0.29
18232100000680,DFL-MAT-J03WOH,0,0.022,0.0,0.0,0.0,0.0,0.4217329322844538,103.97621719975292,1,0.5656171079763953,0,43.653666666666666,3.49
18232100000853,DFL-MAT-J03WOH,0,0.016,0.5702479338842975,0.6942148760330579,7.0310238131749045,0.12396694214876036,1.8630250219912436,42.71533208667262,1,13.137996102162878,0,69.42856666666667,0.2
18232100000915,DFL-MAT-J03WOH,0,0.0363,0.0,0.0,0.0,0.0,-0.5034976309190764,87.5521789739526,1,1.830624769144988,0,72.5054,0.13
18232100000968,DFL-MAT-J03WOH,1,0.0844,0.2892561983471074,0.2892561983471074,6.378643218042492,0.0,2.417649321598526,65.78127211688646,2,1.8146166274202993,0,75.42866666666667,0.12
18232100001006,DFL-MAT-J03WOH,0,0.0227,0.0,0.0,0.0,0.0,1.1961878089443319,35.949380568693556,1,0.5713195002066085,-1,82.35088333333333,0.19
18232100001062,DFL-MAT-J03WOH,0,0.0152,0.628099173553719,0.628099173553719,8.66988452988311,0.0,1.9662468297205213,75.97953171869398,1,9.70581215450803,1,86.11733333333333,0.21
18232100001165,DFL-MAT-J03WOH,1,0.1548,0.6115702479338843,1.0,16.80264238623228,0.38842975206611574,-0.7616661194350658,46.75065996850556,1,0.02977266388433142,1,93.50333333333333,0.33
18232100001191,DFL-MAT-J03WOH,0,0.0169,0.3305785123966942,0.3305785123966942,4.950440617404989,0.0,5.483441499917269,35.4987479387889,3,4.8199820882303355,-2,96.7163,0.13
18232100001245,DFL-MAT-J03WOH,1,0.8492,0.4628099173553719,1.0,21.58421536001444,0.5371900826446281,2.39022782004739,19.206136024036866,1,2.830655763303292,2,100.56466666666667,0.16
18233800000127,DFL-MAT-J03WOY,0,0.0543,0.8512396694214877,1.0,6.902339137209379,0.14876033057851235,2.1584713819868795,18.84464508059337,1,0.198733729423613,0,0.0,0.15
18233800000186,DFL-MAT-J03WOY,1,0.223,0.7851239669421488,1.0,15.076325736677992,0.2148760330578512,-0.19377702979861025,47.254233060149446,0,40.0,0,3.8236166666666667,1.38
18233800000273,DFL-MAT-J03WOY,0,0.1752,0.8099173553719008,1.0,21.68241918196105,0.1900826446280992,2.4161597467994302,41.719768459271464,1,1.0559088743265346,1,10.668333333333333,0.44
18233800000443,DFL-MAT-J03WOY,1,0.449,0.7272727272727273,1.0,22.209527917006035,0.2727272727272727,0.9744179012402633,18.14843039584565,0,40.0,1,20.85095,0.14
18233800000484,DFL-MAT-J03WOY,0,0.0206,0.7933884297520661,1.0,13.73488673092186,0.20661157024793386,-0.7491438236515656,149.89087609912474,1,3.4205487976173186,2,23.518966666666664,1.55
18233800000694,DFL-MAT-J03WOY,0,0.03,0.0,0.0,0.0,0.0,1.5607174846069718,105.6725393342732,2,0.287049829442743,-2,39.28028333333334,2.1
18233800000701,DFL-MAT-J03WOY,0,0.0206,0.8181818181818182,1.0,19.986255001837733,0.18181818181818177,0.9519936783373355,146.71340946713508,2,0.6179392388124976,-2,39.7391,2.25
18233800000878,DFL-MAT-J03WOY,0,0.0173,0.5289256198347108,0.6528925619834711,7.580086657446414,0.12396694214876036,2.895689135264068,54.43534603778635,3,0.12143338419561113,-2,65.49386666666666,0.17
18233800000897,DFL-MAT-J03WOY,0,0.2743,0.8347107438016529,1.0,31.108660619516957,0.1652892561983471,-0.45578154896878553,89.12657096261704,1,1.0635339502306689,2,66.84546666666667,0.09
18233800000971,DFL-MAT-J03WOY,1,0.1451,0.14049586776859505,0.14049586776859505,6.029474921259013,0.0,1.52518951512716,24.52428780961404,2,0.444267727763294,-2,71.43495,1.74
18233800001002,DFL-MAT-J03WOY,0,0.0704,0.8347107438016529,1.0,17.53960389751718,0.1652892561983471,1.803050923858354,21.840560826774706,1,0.6160717371477734,1,73.4715,0.23
18233800001023,DFL-MAT-J03WOY,0,0.0247,0.8099173553719008,1.0,8.14485982618982,0.1900826446280992,5.750345644070087,17.17572882159367,1,4.359820534100546,1,75.20936666666667,0.11
18233800001057,DFL-MAT-J03WOY,0,0.0198,0.4214876033057851,0.512396694214876,5.108329108140024,0.09090909090909088,1.4477365416127084,66.07572498361645,2,0.9989521762898045,1,77.09581666666666,0.0
18233800001164,DFL-MAT-J03WOY,0,0.0191,0.48760330578512395,0.628099173553719,8.63391282820508,0.14049586776859507,2.123414263396963,19.525014272743782,3,1.8058432138130756,-1,84.91546666666666,0.15
18233800001217,DFL-MAT-J03WOY,1,0.2686,0.71900826446281,1.0,18.336933040961142,0.28099173553719003,1.2637047355899398,43.63884018697521,1,1.8234484488302083,1,88.25295,0.14
18233800001240,DFL-MAT-J03WOY,0,0.0272,0.0,0.0,0.0,0.0,0.7992185373997333,17.717107558337844,2,0.18833334981372424,-2,90.80298333333333,2.19
18233800001256,DFL-MAT-J03WOY,0,0.0765,0.48760330578512395,0.6363636363636364,9.694193744726107,0.1487603305785124,0.3221510437135195,36.74925784436273,1,2.3407079846072856,2,91.68191666666667,0.27
18233800001287,DFL-MAT-J03WOY,0,0.0202,0.7851239669421488,0.9173553719008265,9.253953176598353,0.1322314049586777,3.2273407583626827,39.49928546271518,2,0.2711104275859269,-2,93.98939999999999,0.19
18233800001334,DFL-MAT-J03WOY,0,0.0717,0.371900826446281,0.371900826446281,5.355307772084213,0.0,2.541980147007088,45.35047876099542,2,9.900469865716689,-2,98.48371666666667,0.21
18233800001353,DFL-MAT-J03WOY,0,0.467,0.6198347107438017,1.0,18.136752111281787,0.3801652892561983,1.0330853899924908,17.953076156586313,0,40.0,2,99.59878333333333,0.3
18233800001371,DFL-MAT-J03WOY,0,0.0211,0.2727272727272727,0.2809917355371901,6.508050850665786,0.008264462809917383,3.468175923235689,27.23509731144607,2,0.3155414641624954,-2,100.42451666666666,3.52
18237400000209,DFL-MAT-J03WPY,0,0.1432,0.6446280991735537,0.6446280991735537,21.774409613307313,0.0,3.079376164020006,70.19665124993541,1,1.7503031978297714,0,0.0,0.1
18237400000279,DFL-MAT-J03WPY,0,0.0934,0.6776859504132231,0.7768595041322314,16.805180020525352,0.09917355371900827,3.6733780407498693,129.75330178645385,1,1.8001001567383623,0,3.9192166666666663,0.16
18237400000283,DFL-MAT-J03WPY,0,0.0554,0.03305785123966942,0.03305785123966942,0.7858025214951226,0.0,-1.3775507558806188,132.31198723880323,4,2.148679105688133,0,4.5520499999999995,0.51
18237400000357,DFL-MAT-J03WPY,0,0.0289,0.4132231404958678,0.6528925619834711,4.926530668233859,0.23966942148760334,0.5231271657201142,27.459863676387506,1,1.2012499548191489,0,8.734066666666667,0.08
18237400000369,DFL-MAT-J03WPY,0,0.0205,0.8677685950413223,1.0,9.145228943746428,0.1322314049586777,1.55124562589845,29.94057150885655,1,1.8790830844382178,0,9.674466666666666,0.16
18237400000411,DFL-MAT-J03WPY,0,0.0171,0.2231404958677686,0.2231404958677686,3.1448408668908368,0.0,3.992473675135612,52.394496397635464,2,2.9126097865255973,0,12.30355,0.1
18237400000414,DFL-MAT-J03WPY,0,0.0915,0.7603305785123967,0.9008264462809917,26.216926390718438,0.14049586776859502,4.309546162938097,26.17600284525324,2,1.364448082051109,0,12.394499999999999,0.05
18237400000433,DFL-MAT-J03WPY,0,0.0291,0.5454545454545454,0.6859504132231405,8.447929432422288,0.14049586776859513,3.346716207873279,35.36246188706907,2,3.6162061692917273,0,13.356233333333334,0.13
18237400000500,DFL-MAT-J03WPY,0,0.0198,0.0,0.0,0.0,0.0,2.46482106615954,58.89078937919597,2,1.595246223035109,0,16.857583333333334,0.2
18237400000677,DFL-MAT-J03WPY,0,0.1423,0.8016528925619835,1.0,17.633106594092823,0.19834710743801653,3.5315676342146123,26.832687188768944,1,3.0877832448387466,0,28.177016666666667,0.0
18237400000708,DFL-MAT-J03WPY,0,0.1235,0.8512396694214877,1.0,19.648360238497794,0.14876033057851235,1.3001353523933235,38.1540728954362,1,1.317935939121372,0,29.857416666666666,0.13
18237400000759,DFL-MAT-J03WPY,0,0.1118,0.2231404958677686,1.0,3.4982534532720275,0.7768595041322314,-0.06556671886123218,51.327560014192926,2,0.3195217173107735,0,33.10771666666667,0.18
18237400000797,DFL-MAT-J03WPY,1,0.5674,0.8842975206611571,1.0,33.42378922145738,0.11570247933884292,1.7602806661988402,14.143123116329141,0,40.0,0,50.97546666666666,0.76
18237400000832,DFL-MAT-J03WPY,0,0.0739,0.19834710743801653,0.19834710743801653,4.739001305845427,0.0,1.6880236381606764,94.06092325869672,5,2.673806465214821,1,53.928016666666664,0.33
18237400000860,DFL-MAT-J03WPY,0,0.082,0.6859504132231405,1.0,9.937809557599612,0.31404958677685946,1.1566322843340469,51.43373604126204,0,40.0,-1,57.01485,0.0
18237400000929,DFL-MAT-J03WPY,0,0.0468,0.8512396694214877,1.0,13.657235725416209,0.14876033057851235,-0.45773064994024487,44.919597671294675,1,1.1551400463235453,-1,61.387550000000005,0.41
18237400001072,DFL-MAT-J03WPY,0,0.0242,0.0,0.0,0.0,0.0,2.551631192477372,61.391023578101866,2,0.9042149906867205,-1,72.48923333333333,0.22
18237400001144,DFL-MAT-J03WPY,0,0.1255,0.8429752066115702,1.0,20.111457298459833,0.15702479338842978,2.731230329990986,58.22429884796727,1,2.2691138145921697,1,79.41636666666666,0.28
18237400001163,DFL-MAT-J03WPY,0,0.0387,0.8347107438016529,1.0,9.332343036998886,0.1652892561983471,0.13449796205937994,22.789193280324934,1,3.0868907454019823,-1,81.45278333333334,0.41
18237400001175,DFL-MAT-J03WPY,0,0.0525,0.8677685950413223,1.0,27.159018908241933,0.1322314049586777,1.6088366907026967,15.054548880455757,1,0.42635576669724945,-1,82.47876666666666,2.6
18237400001394,DFL-MAT-J03WPY,0,0.0353,0.47107438016528924,0.6198347107438017,7.673557098581457,0.14876033057851246,0.062130408457412356,50.25493541569349,2,1.5825122452455629,-1,96.29943333333334,0.24
18237400001400,DFL-MAT-J03WPY,0,0.0718,0.49586776859504134,0.49586776859504134,10.164556032028566,0.0,5.142550584520286,11.292161012210542,2,5.7584952886604235,-1,96.6993,0.41
18237400001417,DFL-MAT-J03WPY,0,0.089,0.4297520661157025,0.4297520661157025,7.645361000350626,0.0,0.8909988348120413,59.165753760811285,1,4.809420027472131,1,97.96798333333332,0.0
18237400001436,DFL-MAT-J03WPY,0,0.0923,0.05785123966942149,0.05785123966942149,1.2068444759043557,0.0,5.372935747339997,21.43716190361896,2,2.0992545604039137,-1,99.19958333333334,0.92
18240200000048,DFL-MAT-J03WQQ,0,0.0251,0.8016528925619835,1.0,9.461705841671026,0.19834710743801653,2.4679587173469826,84.98290893256116,1,2.8442276531342996,0,0.0,0.1
18240200000164,DFL-MAT-J03WQQ,0,0.0375,0.0,0.0,0.0,0.0,3.9357281153553454,62.96903045390824,2,1.741819062019245,0,5.0770333333333335,0.32
