MatchId,X-Source-Position,EventTime,Y-Source-Position,EventId,X-Position,Y-Position,_type,_sub,CalculatedFrame,CalculatedTimestamp,X-PositionFromTracking,Y-PositionFromTracking,ShotAtGoal.Team,ShotAtGoal.Pressure,ShotAtGoal.GoalDistanceGoalkeeper,ShotAtGoal.ShotOrigin,ShotAtGoal.AssistTypeShotAtGoal,ShotAtGoal.AssistShotAtGoal,ShotAtGoal.AngleToGoal,ShotAtGoal.PlayerSpeed,ShotAtGoal.TakerBallControl,ShotAtGoal.CounterAttack,ShotAtGoal.Player,ShotAtGoal.ChanceEvaluation,ShotAtGoal.SetupOrigin,ShotAtGoal.TypeOfShot,ShotAtGoal.TakerSetup,ShotAtGoal.AfterFreeKick,ShotAtGoal.DistanceToGoal,ShotAtGoal.InsideBox,ShotAtGoal.SignificanceEvaluation,ShotAtGoal.BuildUp,ShotAtGoal.AssistAction,ShotAtGoal.xG,ShotAtGoal.BallPossessionPhase,ShotAtGoal.AmountOfDefenders,ShotAtGoal.ShotCondition,ShotWide.Placing,ShotWide.PitchMarking,ShotAtGoal.ExtendedTypeOfShot,SuccessfulShot.CurrentResult,SuccessfulShot.GoalZone,SuccessfulShot.RefDecisionEvaluation,SuccessfulShot.Assist,SuccessfulShot.AssistType,SuccessfulShot.Solo,SavedShot.SaveEvaluation,SavedShot.GoalKeeper,SavedShot.SaveType,SavedShot.SaveResult,BlockedShot.Player,BlockedShot.GoalPrevented,ShotAtGoal.ShotContribution,ShotWoodWork.Location,ShotAtGoal.SitterContribution,BlockedShot.BlockedByOwnTeam,_file,SuccessfulShot.DeflectionKeeper,SuccessfulShot.AssistContribution,SuccessfulShot.Error,SuccessfulShot.DeflectionPlayer
DFL-MAT-J03WOY,28.05,2022-09-10T22:02:18.111+02:00,32.60,18233800001164,19.04,25.47,ShotAtGoal,BlockedShot,142843,2022-09-10T22:02:20.600+02:00,19.85,25.37,DFL-CLU-00000Q,1.05,2.56,8,others,DFL-OBJ-0025BB,17.71,5.71,dribblingLess10m,false,DFL-OBJ-J01GG9,none,right,leftLeg,teammateAction,false,21.64,false,none,lossOfPossession,teammateAction,0.0191,1164,3,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GMO,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,
DFL-MAT-J03WOY,89.97,2022-09-10T22:05:38.360+02:00,26.08,18233800001217,98.09,27.08,ShotAtGoal,SuccessfulShot,147788,2022-09-10T22:05:38.400+02:00,97.23,25.50,DFL-CLU-00000P,0.71,3.36,3,direct,DFL-OBJ-J01H9X,25.50,19.28,dribblingLess10m,false,DFL-OBJ-0026RH,chance,right,rightLeg,otherPassFromOpenPlay,false,11.52,true,,passOpenPlay,otherPassFromOpenPlay,0.2686,1217,1,notComplicated,,,,3:1,13,correct,DFL-OBJ-J01H9X,direct,false,,,,,,,51273,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,DFL-OBJ-002FZB,DFL-OBJ-00028V,DFL-OBJ-00286X,
DFL-MAT-J03WOY,11.62,2022-09-10T22:08:11.362+02:00,30.49,18233800001240,11.62,30.49,ShotAtGoal,ShotWide,151616,2022-09-10T22:08:11.520+02:00,11.71,30.45,DFL-CLU-00000Q,1.25,0.98,3,direct,DFL-OBJ-0001IG,32.16,6.90,volley,false,DFL-OBJ-00019R,chance,right,head,longPassFromOpenPlay,false,12.24,true,average,passOpenPlay,longPassFromOpenPlay,0.0272,1240,1,notComplicated,far,left,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,
DFL-MAT-J03WOY,37.67,2022-09-10T22:09:04.098+02:00,67.00,18233800001256,85.06,38.91,ShotAtGoal,ShotWide,152959,2022-09-10T22:09:05.240+02:00,84.97,38.20,DFL-CLU-00000P,0.62,3.24,8,indirect,DFL-OBJ-J0130T,19.88,20.68,dribblingMore10m,false,DFL-OBJ-002GM1,chance,insideLeft,rightLeg,oppositionDefensiveAction,false,20.47,false,average,run,teammateAction,0.0765,1256,2,notComplicated,far,over,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,
DFL-MAT-J03WOY,41.18,2022-09-10T22:11:22.547+02:00,33.60,18233800001287,33.57,31.35,ShotAtGoal,ShotWide,156406,2022-09-10T22:11:23.120+02:00,34.74,28.98,DFL-CLU-00000Q,0.77,3.62,8,others,DFL-OBJ-0028JQ,11.79,18.43,dribblingLess10m,false,DFL-OBJ-0026ZT,none,insideRight,leftLeg,otherPassFromOpenPlay,false,35.10,false,none,passOpenPlay,otherPassFromOpenPlay,0.0202,1287,3,notComplicated,far,overCrossbarLeft,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,
DFL-MAT-J03WOY,88.17,2022-09-10T22:16:59.110+02:00,38.31,18233800001353,92.98,39.12,ShotAtGoal,ShotWide,164713,2022-09-10T22:16:55.400+02:00,92.49,38.51,DFL-CLU-00000P,0.57,8.40,3,direct,DFL-OBJ-J0130T,29.26,21.11,dribblingLess10m,false,DFL-OBJ-J01H9X,sitter,insideRight,leftLeg,otherPassFromOpenPlay,false,13.30,true,decent,passOpenPlay,otherPassFromOpenPlay,0.4670,1353,0,notComplicated,near,left,,,,,,,,,,,,,,,,DFL-OBJ-J0130T,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,
DFL-MAT-J03WOY,7.71,2022-09-10T22:17:48.654+02:00,25.07,18233800001371,7.71,25.07,ShotAtGoal,ShotWide,166064,2022-09-10T22:17:49.440+02:00,8.83,24.97,DFL-CLU-00000Q,1.65,1.85,3,direct,DFL-OBJ-0025BB,23.86,19.50,volley,false,DFL-OBJ-0026ZT,chance,right,head,longPassFromOpenPlay,false,12.63,true,average,passOpenPlay,longPassFromOpenPlay,0.0211,1371,2,complicated,far,over,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,
DFL-MAT-J03WPY,94.48,2022-10-15T13:09:08.156+02:00,39.01,18237400000125,94.48,39.01,ShotAtGoal,SavedShot,,,,,DFL-CLU-000005,,,3,direct,DFL-OBJ-J0178P,31.91,,volley,false,DFL-OBJ-0028BZ,sitter,left,leftLeg,otherPassFromOpenPlay,false,11.72,true,average,passOpenPlay,otherPassFromOpenPlay,0.5062,125,,notComplicated,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,DFL-OBJ-J0178P,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,9.62,2022-10-15T13:13:54.996+02:00,29.19,18237400000209,9.62,29.19,ShotAtGoal,BlockedShot,28617,2022-10-15T13:13:54.000+02:00,9.80,29.04,DFL-CLU-00000P,0.81,2.13,3,direct,DFL-OBJ-0026RH,33.78,5.25,controlShot,false,DFL-OBJ-0000F8,chance,left,leftLeg,otherPassFromOpenPlay,false,10.98,true,average,passOpenPlay,otherPassFromOpenPlay,0.1432,209,1,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002G68,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,91.98,2022-10-15T13:17:50.149+02:00,28.99,18237400000279,91.98,28.99,ShotAtGoal,BlockedShot,34462,2022-10-15T13:17:47.800+02:00,92.39,26.64,DFL-CLU-000005,0.68,1.84,3,direct,DFL-OBJ-002GG4,24.80,10.34,direct,false,DFL-OBJ-0028BZ,chance,right,rightLeg,otherPassFromOpenPlay,false,14.60,true,average,passOpenPlay,otherPassFromOpenPlay,0.0934,279,2,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GMO,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,88.17,2022-10-15T13:18:28.119+02:00,35.00,18237400000283,88.17,35.00,ShotAtGoal,ShotWide,35462,2022-10-15T13:18:27.800+02:00,88.03,36.73,DFL-CLU-000005,0.77,0.76,8,indirect,DFL-OBJ-0000EJ,23.77,12.72,dribblingLess10m,false,DFL-OBJ-0028T3,chance,right,rightLeg,oppositionDefensiveAction,false,17.19,false,average,cornerKick,cornerKick,0.0554,283,4,notComplicated,far,overCrossbarRight,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,12.52,2022-10-15T13:22:39.040+02:00,17.65,18237400000357,12.52,17.65,ShotAtGoal,ShotWide,41746,2022-10-15T13:22:39.160+02:00,13.21,16.77,DFL-CLU-00000P,0.76,2.49,2,direct,DFL-OBJ-J01KJ5,11.92,18.50,dribblingLess10m,false,DFL-OBJ-0026RH,chance,left,leftLeg,otherPassFromOpenPlay,false,21.71,true,average,passOpenPlay,otherPassFromOpenPlay,0.0289,357,1,notComplicated,far,right,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,45.39,2022-10-15T13:23:35.464+02:00,31.99,18237400000369,37.87,46.14,ShotAtGoal,ShotWide,43174,2022-10-15T13:23:36.280+02:00,37.22,43.62,DFL-CLU-00000P,0.60,3.02,9,indirect,DFL-OBJ-0000NZ,10.54,17.00,dribblingMore10m,false,DFL-OBJ-002FXT,none,right,rightLeg,oppositionDefensiveAction,false,38.44,false,none,passOpenPlay,longPassFromOpenPlay,0.0205,369,2,notComplicated,far,overCrossbarRight,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,23.04,2022-10-15T13:26:13.209+02:00,21.26,18237400000411,23.04,21.26,ShotAtGoal,BlockedShot,47097,2022-10-15T13:26:13.200+02:00,23.44,21.86,DFL-CLU-00000P,0.50,1.64,7,direct,DFL-OBJ-002G5J,14.09,9.02,dribblingLess10m,false,DFL-OBJ-0000F8,chance,left,rightLeg,otherPassFromOpenPlay,false,26.40,false,average,passOpenPlay,otherPassFromOpenPlay,0.0171,411,3,notComplicated,,,,,,,,,,,,,,DFL-OBJ-0028BZ,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,13.23,2022-10-15T13:26:18.666+02:00,36.31,18237400000414,13.23,36.31,ShotAtGoal,BlockedShot,47256,2022-10-15T13:26:19.560+02:00,11.62,35.49,DFL-CLU-00000P,1.07,1.37,3,direct,DFL-OBJ-0000NZ,34.48,9.65,volley,false,DFL-OBJ-002G5J,chance,right,rightLeg,crossFromOpenPlay,false,11.72,true,average,crossOpenPlay,crossFromOpenPlay,0.0915,414,3,notComplicated,,,frontalVolley,,,,,,,,,,,DFL-OBJ-002G68,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,65.02,2022-10-15T13:27:16.370+02:00,59.88,18237400000433,80.25,37.71,ShotAtGoal,SavedShot,48714,2022-10-15T13:27:17.880+02:00,79.64,40.34,DFL-CLU-000005,0.45,3.70,8,others,DFL-OBJ-002595,15.49,19.01,dribblingMore10m,false,DFL-OBJ-0000EJ,chance,left,rightLeg,teammateAction,false,26.14,false,decent,lossOfPossession,teammateAction,0.0291,433,2,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,23.44,2022-10-15T13:30:46.451+02:00,44.13,18237400000500,23.44,44.13,ShotAtGoal,ShotWide,53906,2022-10-15T13:30:45.560+02:00,23.23,45.34,DFL-CLU-00000P,0.80,2.44,9,direct,DFL-OBJ-002FXT,14.56,9.17,dribblingLess10m,false,DFL-OBJ-0000F8,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,25.85,false,average,passOpenPlay,otherPassFromOpenPlay,0.0198,500,2,notComplicated,far,right,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,13.83,2022-10-15T13:42:05.617+02:00,43.43,18237400000677,13.83,43.43,ShotAtGoal,SavedShot,70760,2022-10-15T13:41:59.720+02:00,13.33,42.79,DFL-CLU-00000P,0.39,3.98,4,others,DFL-OBJ-J01H9X,22.00,5.98,dribblingLess10m,false,DFL-OBJ-0000F8,chance,left,rightLeg,teammateAction,false,15.97,true,decent,passOpenPlay,teammateAction,0.1423,677,1,notComplicated,,,,,,,,,,average,DFL-OBJ-0001HW,arms,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,49.49,2022-10-15T13:43:46.441+02:00,35.30,18237400000708,87.87,38.01,ShotAtGoal,SavedShot,73431,2022-10-15T13:43:46.560+02:00,87.39,36.40,DFL-CLU-000005,0.90,3.55,8,others,DFL-OBJ-002FYC,23.08,15.07,dribblingMore10m,false,DFL-OBJ-0028T3,chance,insideLeft,leftLeg,otherPassFromOpenPlay,false,17.77,false,decent,run,otherPassFromOpenPlay,0.1235,708,0,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,90.67,2022-10-15T13:47:01.459+02:00,22.97,18237400000759,90.67,22.97,ShotAtGoal,ShotWide,78327,2022-10-15T13:47:02.400+02:00,88.48,20.91,DFL-CLU-000005,1.62,15.49,4,direct,DFL-OBJ-002GG4,15.68,28.27,dribblingLess10m,true,DFL-OBJ-0028T3,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,21.08,true,decent,passOpenPlay,otherPassFromOpenPlay,0.1118,759,2,notComplicated,near,right,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,10.42,2022-10-15T14:04:53.524+02:00,31.99,18237400000797,9.62,32.09,ShotAtGoal,SuccessfulShot,102081,2022-10-15T14:04:53.200+02:00,9.90,31.03,DFL-CLU-000005,0.04,3.88,3,direct,DFL-OBJ-002GG4,37.80,21.50,direct,false,DFL-OBJ-J0178P,sitter,insideRight,rightLeg,otherPassFromOpenPlay,false,10.34,true,,passOpenPlay,otherPassFromOpenPlay,0.5674,797,0,notComplicated,,,,0:1,7,correct,DFL-OBJ-002GG4,direct,false,,,,,,,,,DFL-OBJ-002GG4,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,17.23,2022-10-15T14:07:50.677+02:00,31.09,18237400000832,17.23,31.09,ShotAtGoal,ShotWide,106469,2022-10-15T14:07:48.720+02:00,17.17,32.48,DFL-CLU-000005,0.87,2.24,8,direct,DFL-OBJ-002595,23.89,17.99,direct,false,DFL-OBJ-0028T3,chance,insideRight,leftLeg,otherPassFromOpenPlay,false,17.24,false,average,passOpenPlay,otherPassFromOpenPlay,0.0739,832,5,notComplicated,far,left,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,97.79,2022-10-15T14:10:55.887+02:00,47.34,18237400000860,97.79,47.34,ShotAtGoal,ShotWide,111095,2022-10-15T14:10:53.760+02:00,96.93,47.30,DFL-CLU-00000P,0.02,2.69,2,direct,DFL-OBJ-0028FW,14.49,21.79,direct,false,DFL-OBJ-0026RH,chance,insideRight,leftLeg,longPassFromOpenPlay,false,15.56,true,average,passOpenPlay,longPassFromOpenPlay,0.0820,860,0,notComplicated,near,left,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,66.23,2022-10-15T14:15:18.249+02:00,37.01,18237400000929,81.86,28.99,ShotAtGoal,ShotWide,117616,2022-10-15T14:15:14.600+02:00,81.05,26.97,DFL-CLU-00000P,0.60,4.77,8,,,16.04,26.68,dribblingMore10m,false,DFL-OBJ-002FXT,none,insideLeft,rightLeg,oppositionMisplacedPass,false,24.96,false,none,lossOfPossession,,0.0468,929,1,notComplicated,far,right,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,92.58,2022-10-15T14:26:24.350+02:00,23.57,18237400001072,92.58,23.57,ShotAtGoal,BlockedShot,134380,2022-10-15T14:26:25.160+02:00,92.58,21.47,DFL-CLU-00000P,1.27,2.32,4,direct,DFL-OBJ-J01KJ5,16.97,11.48,direct,true,DFL-OBJ-0000F8,chance,right,rightLeg,otherPassFromOpenPlay,false,17.64,true,average,passOpenPlay,otherPassFromOpenPlay,0.0242,1072,2,notComplicated,,,,,,,,,,,,,,DFL-OBJ-0028T3,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,96.08,2022-10-15T14:27:18.623+02:00,29.79,18237400001082,97.31,28.86,ShotAtGoal,OtherShot,,,,,DFL-CLU-00000P,,,3,direct,DFL-OBJ-002GMO,37.96,,direct,false,DFL-OBJ-002FXT,none,insideLeft,rightLeg,header,false,9.25,true,none,passOpenPlay,header,0.1007,1082,,complicated,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,32.26,2022-10-15T14:33:19.978+02:00,29.99,18237400001144,14.99,30.85,ShotAtGoal,BlockedShot,144803,2022-10-15T14:33:22.080+02:00,15.36,28.37,DFL-CLU-000005,0.48,3.15,3,others,DFL-OBJ-0026IA,23.86,16.10,dribblingMore10m,false,DFL-OBJ-002G78,chance,insideLeft,rightLeg,otherPassFromOpenPlay,false,16.36,true,average,passOpenPlay,otherPassFromOpenPlay,0.1255,1144,1,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GM9,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,74.54,2022-10-15T14:35:22.163+02:00,19.86,18237400001163,74.54,19.86,ShotAtGoal,ShotWide,147790,2022-10-15T14:35:21.560+02:00,72.96,20.83,DFL-CLU-00000P,0.37,7.59,9,indirect,DFL-OBJ-0028FW,11.18,13.94,dribblingLess10m,false,DFL-OBJ-J01NQ8,none,insideLeft,rightLeg,reboundOutfieldPlayer,false,34.64,false,none,passOpenPlay,longPassFromOpenPlay,0.0387,1163,0,notComplicated,far,over,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,91.67,2022-10-15T14:36:23.722+02:00,34.90,18237400001175,91.61,32.55,ShotAtGoal,ShotWide,149290,2022-10-15T14:36:21.560+02:00,92.15,32.27,DFL-CLU-00000P,0.83,1.65,3,direct,DFL-OBJ-0000NZ,31.30,13.96,volley,false,DFL-OBJ-002FXT,chance,right,head,crossFromOpenPlay,false,12.97,true,average,crossOpenPlay,crossFromOpenPlay,0.0525,1175,1,notComplicated,far,left,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,85.06,2022-10-15T14:50:12.962+02:00,23.47,18237400001394,85.06,23.47,ShotAtGoal,BlockedShot,170093,2022-10-15T14:50:13.680+02:00,84.01,24.07,DFL-CLU-00000P,0.71,2.68,9,indirect,DFL-OBJ-002GM9,16.29,18.99,dribblingLess10m,false,DFL-OBJ-002GM1,chance,insideLeft,rightLeg,oppositionDefensiveAction,false,23.22,false,average,passOpenPlay,header,0.0353,1394,1,notComplicated,,,,,,,,,,,,,,DFL-OBJ-0026IA,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,85.96,2022-10-15T14:50:36.954+02:00,29.09,18237400001400,85.96,29.09,ShotAtGoal,ShotWide,170610,2022-10-15T14:50:34.360+02:00,85.89,29.27,DFL-CLU-00000P,0.17,1.31,8,indirect,DFL-OBJ-0000NZ,20.50,12.21,direct,false,DFL-OBJ-00028V,chance,right,rightLeg,oppositionDefensiveAction,false,19.69,false,average,throwIn,throwIn,0.0718,1400,3,notComplicated,far,right,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,21.34,2022-10-15T14:51:53.075+02:00,28.48,18237400001417,21.34,28.48,ShotAtGoal,SavedShot,172581,2022-10-15T14:51:53.200+02:00,20.42,26.11,DFL-CLU-000005,0.39,4.95,8,direct,DFL-OBJ-0028BZ,17.79,12.41,direct,false,DFL-OBJ-002G78,chance,insideLeft,rightLeg,oneTwo,false,21.89,false,average,passOpenPlay,oneTwo,0.0890,1417,1,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WPY,96.08,2022-10-15T14:53:06.971+02:00,44.13,18237400001436,95.21,44.14,ShotAtGoal,BlockedShot,174399,2022-10-15T14:53:05.920+02:00,94.79,44.26,DFL-CLU-00000P,0.62,1.91,2,direct,DFL-OBJ-0000NZ,20.86,11.45,volley,false,DFL-OBJ-J01CP5,chance,insideRight,leftLeg,otherPassFromOpenPlay,false,14.47,true,average,passOpenPlay,otherPassFromOpenPlay,0.0923,1436,2,notComplicated,,,frontalVolley,,,,,,,,,,,DFL-OBJ-0001BX,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,
DFL-MAT-J03WQQ,11.82,2022-11-05T13:03:21.724+01:00,57.77,18240200000048,17.13,51.65,ShotAtGoal,SavedShot,12835,2022-11-05T13:03:21.520+01:00,16.42,51.86,DFL-CLU-00000P,0.62,1.91,9,others,DFL-OBJ-002G5J,11.80,19.62,dribblingLess10m,false,DFL-OBJ-00008K,chance,right,leftLeg,otherPassFromOpenPlay,false,24.26,false,average,passOpenPlay,otherPassFromOpenPlay,0.0251,48,1,notComplicated,,,,,,,,,,average,DFL-OBJ-0028LZ,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,26.15,2022-11-05T13:08:26.346+01:00,34.00,18240200000164,20.74,39.42,ShotAtGoal,SavedShot,20468,2022-11-05T13:08:26.840+01:00,21.10,38.27,DFL-CLU-00000P,1.18,2.54,8,,,18.94,14.44,dribblingLess10m,false,DFL-OBJ-J01KJ5,chance,insideLeft,rightLeg,oppositionMisplacedPass,false,21.53,false,average,lossOfPossession,,0.0375,164,2,notComplicated,,,,,,,,,,average,DFL-OBJ-0028LZ,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,101.29,2022-11-05T13:10:33.227+01:00,40.32,18240200000195,101.29,40.32,ShotAtGoal,ShotWide,23691,2022-11-05T13:10:35.760+01:00,102.59,41.75,DFL-CLU-00000H,0.00,4.11,3,direct,DFL-OBJ-002GNL,18.58,11.54,direct,false,DFL-OBJ-0026V5,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,8.12,true,average,passOpenPlay,otherPassFromOpenPlay,0.1666,195,0,complicated,far,left,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,95.88,2022-11-05T13:11:57.035+01:00,33.60,18240200000220,95.88,33.60,ShotAtGoal,SavedShot,25663,2022-11-05T13:11:54.640+01:00,95.63,33.87,DFL-CLU-00000H,0.68,1.68,3,direct,DFL-OBJ-0002EL,42.67,13.70,volley,false,DFL-OBJ-J014L2,sitter,left,head,crossFromOpenPlay,false,9.37,true,decent,crossOpenPlay,crossFromOpenPlay,0.2479,220,1,notComplicated,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,arms,cleared,,,,,DFL-OBJ-0002EL,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,92.48,2022-11-05T13:12:35.341+01:00,35.10,18240200000224,92.48,35.10,ShotAtGoal,SavedShot,26652,2022-11-05T13:12:34.200+01:00,93.33,35.12,DFL-CLU-00000H,2.09,0.61,3,direct,DFL-OBJ-0026V5,34.55,4.80,volley,false,DFL-OBJ-J014L2,chance,right,head,cornerKick,false,11.72,true,average,cornerKick,cornerKick,0.0298,224,4,notComplicated,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,7.41,2022-11-05T13:13:42.454+01:00,31.89,18240200000248,7.41,31.89,ShotAtGoal,BlockedShot,28306,2022-11-05T13:13:40.360+01:00,7.25,31.62,DFL-CLU-00000P,1.04,1.40,3,direct,DFL-OBJ-0026RH,49.81,18.58,volley,false,DFL-OBJ-002FXT,chance,left,head,crossFromOpenPlay,false,7.63,true,average,crossOpenPlay,crossFromOpenPlay,0.2628,248,1,notComplicated,,,frontalVolley,,,,,,,,,,,DFL-OBJ-J01PRP,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,12.92,2022-11-05T13:14:15.038+01:00,39.22,18240200000251,12.92,39.22,ShotAtGoal,SavedShot,29136,2022-11-05T13:14:13.560+01:00,13.65,41.04,DFL-CLU-00000P,0.71,0.94,3,direct,DFL-OBJ-J0130T,24.18,12.90,direct,false,DFL-OBJ-0026RH,chance,left,rightLeg,cornerKick,false,15.36,true,decent,cornerKick,cornerKick,0.0616,251,5,notComplicated,,,,,,,,,,average,DFL-OBJ-0028LZ,arms,cleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,15.03,2022-11-05T13:19:46.522+01:00,61.28,18240200000330,10.02,47.64,ShotAtGoal,BlockedShot,37512,2022-11-05T13:19:48.600+01:00,10.79,45.60,DFL-CLU-00000P,1.33,1.21,4,others,DFL-OBJ-002G5J,18.39,10.08,dribblingMore10m,false,DFL-OBJ-002GM1,chance,insideLeft,leftLeg,otherPassFromOpenPlay,false,15.84,true,average,passOpenPlay,otherPassFromOpenPlay,0.0245,330,3,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GNL,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,19.94,2022-11-05T13:22:31.000+01:00,18.45,18240200000386,19.94,18.45,ShotAtGoal,SuccessfulShot,41560,2022-11-05T13:22:30.520+01:00,19.32,18.30,DFL-CLU-00000P,0.45,5.27,7,direct,DFL-OBJ-002FXT,13.13,22.24,direct,false,DFL-OBJ-00008K,chance,insideLeft,leftLeg,header,false,24.89,false,,passOpenPlay,header,0.0482,386,0,notComplicated,,,,1:0,11,correct,DFL-OBJ-002FXT,direct,false,,,,,,,59251,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,DFL-OBJ-0028LZ,DFL-OBJ-0028FW,,
