dist,angle,y_off,open_frac,open_frac_nogk,open_angle,gk_block_share,n_visible,n_opp_visible,has_gk,n_def_cone,n_def_3m,n_def_5m,d_def_min,n_corridor,d_corridor,gk_dist_goal,gk_dist_shot,gk_in_cone,gk_off_line,n_att_box,n_def_box,inside_box,source,match_id,shot_id,goal,ref_xg,shot_type,body_part,is_head,is_fk,technique,play_pattern,under_pressure,minute,period,x_raw,y_raw,first_time,aerial_won,one_on_one,open_goal,has_assist,ast_length,ast_height,ast_cross,ast_through,ast_cutback,ast_switch,ast_setpiece,poss_duration,poss_n_pass,poss_start_x,poss_directness,prev_type,carry_len
10.275059610532688,38.382833293983836,2.4649999999999963,0.32231404958677684,0.34710743801652894,12.371326433598096,0.024793388429752095,14,9,1,2,1,3,1.6114841761556347,3,1.4984791411056144,0.9870062056542562,9.375876292379289,1.0,0.3887021245021195,5,8,1,statsbomb,265894,072fff31-7c13-45eb-8bbf-6eda2cf14c6b,0,0.06573531,Open Play,Head,1,0,Normal,From Corner,0,13,1,108.6,42.9,0,0,0,0,1,37.10647,High Pass,0,0,0,0,Corner,1.302000000000021,1,105.0,-7.661290322580529,Pass,0.0
19.50684110767297,21.172056091199497,1.7850000000000037,0.3305785123966942,0.371900826446281,6.999026807008098,0.04132231404958675,14,8,1,3,0,0,6.4889328860761015,3,6.4089438833243095,2.012500000000003,17.50375334749664,1.0,0.18415654693506397,5,7,0,statsbomb,265894,c90c52ae-781e-43e5-b9b9-b25c74d3be3b,0,0.048216503,Open Play,Left Foot,0,0,Half Volley,From Corner,0,13,1,97.8,37.9,1,0,0,0,0,,None,0,0,0,0,None,2.9220000000000255,1,105.0,-6.647843942505075,Ball Recovery,0.0
11.125564311530448,18.301380985567956,9.945,0.6942148760330579,1.0,12.70509093212982,0.30578512396694213,16,9,1,0,1,1,1.5097785433632314,2,1.095539372988743,3.0460640587485988,8.122416512344097,1.0,0.43519702591463677,6,7,1,statsbomb,265894,68aac78f-6052-4d9a-a600-73229c8a0e60,0,0.076546066,Open Play,Right Foot,0,0,Half Volley,From Corner,0,13,1,114.3,51.7,1,0,0,0,0,,None,0,0,0,0,None,6.221000000000004,1,105.0,-0.8017199807104958,Ball Recovery,0.0
12.641218295718186,32.21008051999704,1.0200000000000031,0.0,0.0,0.0,0.0,14,9,1,1,4,4,0.9870062056542606,3,0.5948398187655071,5.9718171438851035,6.6695277194116285,1.0,0.028240948906078218,2,5,1,statsbomb,265894,ead102bd-e805-49b9-8377-feba3cb4adee,1,0.12243083,Open Play,Right Foot,0,0,Normal,Regular Play,0,31,1,105.6,41.2,0,0,0,0,1,11.768602,Ground Pass,0,1,0,0,Open,5.500999999999976,3,67.28750000000001,4.565079076531556,Carry,2.7455930597960023
13.616080566741672,29.83272296693543,1.9549999999999983,0.371900826446281,0.371900826446281,11.094814326546235,0.0,17,11,1,1,2,5,0.8539211029129194,3,0.5207234538049478,1.4874999999999972,12.145870954773077,1.0,0.21357559436767407,4,6,1,statsbomb,265894,ca3243cf-347b-40df-a491-847732fa1e72,0,0.05689864,Open Play,Head,1,0,Normal,From Free Kick,1,36,1,104.6,37.7,0,1,0,0,1,40.17213,High Pass,1,0,0,0,Free Kick,2.0030000000001564,1,80.5,5.504243634547744,Pass,0.0
21.466270781158055,13.445623511544943,15.725000000000001,0.34710743801652894,0.34710743801652894,4.66707592962717,0.0,12,9,1,1,0,1,3.543307071084866,1,3.530343638752502,3.441543984899804,18.176320619146214,1.0,0.9292426804523822,1,2,1,statsbomb,265894,989a18d9-6fd7-4abe-8cb2-a870a249f12c,0,0.010448389,Open Play,Right Foot,0,0,Normal,Regular Play,0,40,1,103.3,58.5,0,0,0,0,1,19.44942,Ground Pass,0,0,0,0,Open,7.937000000000353,1,60.550000000000004,3.759291923900551,Carry,9.214012426733527
14.57153131966575,20.4796944352734,10.455000000000002,0.8016528925619835,1.0,16.41760628282248,0.19834710743801653,9,7,1,0,0,0,5.6269335565652465,0,40.0,3.234331461059613,11.418853926730119,1.0,0.6390371605922336,2,4,1,statsbomb,265894,c49dec9e-0f56-4335-a890-1ccbaeec5fe9,0,0.097420625,Open Play,Left Foot,0,0,Normal,Regular Play,0,43,1,108.4,27.7,1,0,0,0,1,23.601906,Ground Pass,0,0,0,0,Open,5.6270000000004075,2,61.60000000000001,5.909010129731223,Pass,0.0
5.518394807369262,67.08561445217734,0.25499999999999545,0.35537190082644626,0.371900826446281,23.840342325980377,0.01652892561983471,9,7,1,1,1,2,1.1406714031657,1,1.132357137922677,3.62036255090564,3.3940029832043543,0.0,2.1631630060355804,2,4,1,statsbomb,265894,57b5c2c8-4623-461c-984c-48ab0290b583,0,0.31566206,Open Play,Right Foot,0,0,Normal,From Counter,0,43,1,113.7,39.7,1,0,0,0,0,,None,0,0,0,0,None,7.247000000000298,2,61.60000000000001,5.228025389816259,Ball Recovery,0.0
24.28605566986949,16.114295498977672,8.5,0.024793388429752067,0.024793388429752067,0.3995279875779588,0.0,19,11,1,4,0,0,9.02691842491113,5,10.03500232037926,1.2198872898755861,23.78945407107948,1.0,1.1024845023812762,6,10,0,statsbomb,265894,68d1f08f-d7f3-4b3a-87ce-40499952cc52,0,0.055730876,Free Kick,Left Foot,0,1,Normal,From Free Kick,0,49,2,94.0,50.0,0,0,0,0,0,,None,0,0,0,0,None,0.0,0,,,None,0.0
19.971852223817397,18.98037641333565,8.415,0.2727272727272727,0.2727272727272727,5.176466294546087,0.0,19,11,1,1,0,2,3.7343841527084383,2,3.7317301202098663,1.8390027868385646,18.350245911158787,1.0,0.8311948142798243,5,9,0,statsbomb,265894,69ad3992-efc9-4c97-ace2-8636b6955493,0,0.03642713,Open Play,Left Foot,0,0,Half Volley,From Free Kick,0,49,2,99.3,30.1,1,0,0,0,0,,None,0,0,0,0,None,2.569999999999993,0,82.25,1.804474708171212,Ball Recovery,0.0
