dist,angle,y_off,open_frac,open_frac_nogk,open_angle,gk_block_share,n_visible,n_opp_visible,has_gk,n_def_cone,n_def_3m,n_def_5m,d_def_min,n_corridor,d_corridor,gk_dist_goal,gk_dist_shot,gk_in_cone,gk_off_line,n_att_box,n_def_box,inside_box,shooter_speed,shooter_accel,ball_z,ball_speed,def_closing,orient,source,match_id,shot_id,goal,ref_xg,shot_type,body_part,is_head,is_fk,technique,play_pattern,under_pressure,minute,period,score_diff,dfl_dist,dfl_angle
8.116070477762005,18.581766600614355,7.75,1.0,1.0,18.581766600614355,0.0,22,11,1,0,0,0,7.608679254640728,0,40.0,7.41238153362332,4.814145822469435,0,4.331505017893071,2,4,1,11.54,1.31,0.0,43.67,0.36593683184706105,115.4041108858217,dfl,DFL-MAT-J03WQQ,18240200000195,0,0.1666,openPlay,rightLeg,0,0,direct,passOpenPlay,,7.191716666666666,,0,8.12,18.58
9.370901770907647,42.66557567088572,0.13000000000000256,0.8512396694214877,1.0,36.31863052976223,0.14876033057851235,22,11,1,0,1,2,2.306729286240584,1,1.6680571819168666,2.008083663595724,7.787746785816805,1,1.1232003341104868,3,6,1,13.7,0.28,1.51,48.32,2.466432767231436,54.780537002717416,dfl,DFL-MAT-J03WQQ,18240200000220,0,0.2479,openPlay,head,1,0,volley,crossOpenPlay,,8.588516666666667,,0,9.37,42.67
11.72362145414121,34.552912817702236,1.1199999999999974,0.33884297520661155,0.4628099173553719,11.70801178120489,0.12396694214876036,22,11,1,1,3,5,0.5755866572463264,3,0.13408825985631695,0.6935416353759868,11.08817838961838,1,0.27021513893055343,5,8,1,4.8,3.1,2.33,56.86,0.3327789620855878,20.102907683505254,dfl,DFL-MAT-J03WQQ,18240200000224,0,0.0298,openPlay,head,1,0,volley,cornerKick,,9.226949999999999,,0,11.72,34.55
7.630655279856375,49.810284987706716,2.3799999999999955,0.0,0.0,0.0,0.0,22,11,1,1,1,2,0.5080354318352208,1,0.5031284810014708,2.4495101551126517,5.861689176338159,1,1.4730713926591568,3,5,1,18.58,-1.04,2.24,45.81,1.0299383095227752,66.72748868380143,dfl,DFL-MAT-J03WQQ,18240200000248,0,0.2628,openPlay,head,1,0,volley,crossOpenPlay,,10.3455,,0,7.63,49.81
15.35851880879143,24.184508640719024,7.039999999999999,0.512396694214876,0.6528925619834711,12.392062278715532,0.14049586776859513,22,11,1,2,1,2,2.8220737056285414,3,2.6681674522248224,1.387083270751977,14.063587735709554,1,0.4756578476707249,4,9,1,12.9,-2.86,0.25,52.03,5.853861692526834,55.33778078114303,dfl,DFL-MAT-J03WQQ,18240200000251,0,0.0616,openPlay,rightLeg,0,0,direct,cornerKick,,10.888566666666666,,0,15.36,24.18
15.842477710257315,18.388627257753015,11.600000000000001,0.0,0.0,0.0,0.0,22,11,1,0,2,3,0.7291776189653699,2,0.6078215905435816,3.0594443940035965,13.001557598995579,1,1.0278632104028012,5,8,1,10.08,0.32,3.47,32.75,1.052961079541719,81.26146199971092,dfl,DFL-MAT-J03WQQ,18240200000330,0,0.0245,openPlay,leftLeg,0,0,dribblingMore10m,passOpenPlay,,16.4133,,0,15.84,18.39
24.894826771841572,13.12856893980724,15.700000000000003,0.7768595041322314,1.0,10.199053556544467,0.22314049586776863,22,11,1,0,1,1,2.3928643923131148,1,1.750749278131074,6.0056057146635995,19.019855414802702,1,1.088475137760349,0,0,0,22.24,-3.6,0.25,21.07,-1.2304527924350495,61.333784596817466,dfl,DFL-MAT-J03WQQ,18240200000386,1,0.0482,openPlay,leftLeg,0,0,direct,passOpenPlay,,19.154600000000002,,0,24.89,13.13
12.724920431971272,19.285647263487867,10.560000000000002,0.6776859504132231,1.0,13.06961219509095,0.3223140495867769,22,11,1,0,0,1,4.371006749022471,0,40.0,4.387710108929256,8.337409669675589,1,0.03385482858639744,3,7,1,17.19,-1.6,1.06,48.17,3.506777277568227,49.41716618796082,dfl,DFL-MAT-J03WQQ,18240200000419,0,0.171,openPlay,leftLeg,0,0,volley,crossOpenPlay,,21.2211,,-1,12.72,19.29
11.141620169436758,16.426001728067455,10.21,0.5454545454545454,1.0,8.95963730621861,0.4545454545454546,22,11,1,0,0,1,3.4739746688771365,1,3.3782160428740204,2.28641641001809,8.885685117085794,1,0.33224072834168794,5,8,1,14.97,-2.99,0.43,63.1,-1.6936043852006322,113.14752256768529,dfl,DFL-MAT-J03WQQ,18240200000656,0,0.1153,openPlay,rightLeg,0,0,direct,cornerKick,,34.732366666666664,,-1,11.14,16.43
17.904692122457742,18.12933656116826,11.480000000000004,0.7024793388429752,1.0,12.735484361151256,0.2975206611570248,22,11,1,0,1,1,1.1961605243444542,1,0.3958068617729146,9.204227289675108,8.714596949945543,1,0.3556274498578775,0,1,1,24.07,-3.9,0.09,18.82,3.404047845578821,13.210972595239644,dfl,DFL-MAT-J03WQQ,18240200000706,0,0.2213,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,37.46253333333333,,1,17.9,18.13
22.116801305794652,18.700544399100163,2.2699999999999996,0.4462809917355372,0.5454545454545454,8.345697500424867,0.09917355371900821,22,11,1,1,1,2,1.7042593699317026,3,0.045381788538155415,1.6304907236780082,20.548790718677328,1,0.43087605066575674,2,5,0,8.67,-5.23,0.24,8.76,1.1012234612646525,46.19889469296983,dfl,DFL-MAT-J03WQQ,18240200000758,0,0.0365,openPlay,leftLeg,0,0,dribblingMore10m,passOpenPlay,,40.79605,,-1,22.12,18.7
18.400880413719342,13.175578556888615,15.18,0.7520661157024794,1.0,9.9089061874121,0.2479338842975206,22,11,1,0,0,1,4.937944916663207,0,40.0,3.616144355525653,14.80661001039738,1,0.35622208571676567,2,5,1,17.5,-4.19,0.13,26.74,3.553585114794247,36.51529602235621,dfl,DFL-MAT-J03WQQ,18240200000762,0,0.0417,openPlay,leftLeg,0,0,direct,passOpenPlay,,40.85433333333334,,-1,18.4,13.18
22.05276626638935,18.788650527300174,1.7899999999999991,0.6033057851239669,0.6033057851239669,11.335301557792667,0.0,22,11,1,2,1,2,1.1700427342623019,2,6.660883184703991,1.7318487231857072,20.33615991282525,1,0.2201583212442426,3,6,0,8.34,-1.52,0.26,10.86,4.157027548217832,1.9261841766602283,dfl,DFL-MAT-J03WQQ,18240200000801,0,0.0324,openPlay,leftLeg,0,0,controlShot,passOpenPlay,,43.287283333333335,,-1,22.05,18.79
15.019004627471157,25.82850233021929,5.359999999999999,0.5537190082644629,0.5537190082644629,14.301732695245393,0.0,22,11,1,1,0,1,4.366153913915542,1,4.364184020564907,1.4301398533010699,13.636282484607012,1,0.34796580263654525,4,6,1,17.19,-2.35,0.0,27.63,5.290888439207527,50.728521766583455,dfl,DFL-MAT-J03WQQ,18240200000922,0,0.1204,openPlay,leftLeg,0,0,direct,passOpenPlay,,65.72895,,1,15.02,25.83
21.244681687424734,17.033929194528884,10.739999999999995,0.8429752066115702,1.0,14.359179982164845,0.15702479338842978,22,11,1,0,1,2,1.534731246831193,2,0.7957426827443026,2.2706827167175936,18.974343203389147,1,0.03736464549948533,3,4,0,14.29,-3.17,0.24,14.0,3.629376757369034,7.168501097663268,dfl,DFL-MAT-J03WQQ,18240200000955,0,0.0401,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,67.39151666666666,,-1,21.24,17.03
9.676698817262013,41.41637462318562,0.35999999999999943,0.0,0.0,0.0,0.0,22,11,1,1,3,6,0.40853396431631844,3,0.3741565246963562,0.42449970553581906,9.263374115299461,1,0.09467071542681364,3,7,1,8.22,2.36,2.8,15.42,1.765642957454806,60.94026844137554,dfl,DFL-MAT-J03WQQ,18240200001036,0,0.047,openPlay,head,1,0,volley,crossOpenPlay,,72.12588333333333,,-1,9.68,41.42
26.9668871025189,14.152859638642205,11.07,0.17355371900826447,0.17355371900826447,2.4562814248883167,0.0,21,10,1,3,0,0,8.708995349637064,4,8.668141751450648,1.3237824594698397,26.157541933446268,1,1.0315094914088856,4,9,0,7.37,-7.3,0.0,12.34,1.7284127066361457,49.75613148410429,dfl,DFL-MAT-J03WQQ,18240200001060,0,0.0563,FreeKick,rightLeg,0,1,setPiece,freeKick,,76.85033333333334,,1,26.97,14.15
16.32380470356099,24.492294759536623,4.289999999999999,0.2644628099173554,0.2644628099173554,6.477301093431174,0.0,21,10,1,2,1,1,2.983906835006746,3,2.9811616154280527,2.531580533974774,14.07971945743238,1,1.0874119313696335,5,9,1,12.28,-4.18,0.75,20.96,4.624216740027719,62.53600827230547,dfl,DFL-MAT-J03WQQ,18240200001066,0,0.0861,openPlay,leftLeg,0,0,direct,passOpenPlay,,77.5454,,1,16.32,24.49
23.657764053265897,14.045211043359732,14.530000000000001,0.6859504132231405,0.859504132231405,9.634318318998824,0.17355371900826444,21,10,1,0,2,2,1.9043634106966087,2,1.7861197662154669,2.831430733745759,20.826646393502717,1,0.039505001313550295,4,4,0,13.14,-4.94,0.16,20.03,4.4484326321236205,57.077764186722874,dfl,DFL-MAT-J03WQQ,18240200001075,0,0.0264,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,78.19460000000001,,1,23.66,14.05
9.430005302225444,40.55583408833919,3.3100000000000023,0.6776859504132231,0.6859504132231405,27.484118968957134,0.008264462809917439,21,10,1,1,3,5,0.8668333173107718,1,3.3802207929275947,1.938298222668531,7.679635408012547,1,0.7504555695562435,5,8,1,6.07,0.94,2.11,46.8,1.6841959015897492,62.946371712724854,dfl,DFL-MAT-J03WQQ,18240200001089,0,0.1405,openPlay,head,1,0,volley,throwIn,,79.28075,,1,9.43,40.56
23.0080420722842,16.977371054610153,8.14,0.47107438016528924,0.47107438016528924,7.997604546386601,0.0,21,11,1,1,0,1,3.575136361035757,1,5.688550098648439,2.77180446640813,20.401080853719478,1,0.8864639562081261,1,3,0,7.81,-4.61,1.1,21.52,4.033609861281334,58.43493559227328,dfl,DFL-MAT-J03WQQ,18240200001210,0,0.0439,openPlay,rightLeg,0,0,direct,passOpenPlay,,87.22676666666666,,-1,23.01,16.98
8.939910514093533,43.68360581742722,2.1400000000000006,0.7107438016528925,0.8512396694214877,31.047852068584636,0.14049586776859513,21,10,1,1,3,4,0.9617692030835687,1,1.247797724866944,1.0565036677645672,7.885290102462955,1,0.05921759498212591,5,8,1,12.14,-1.24,2.13,55.6,2.3254967402764457,15.166870155682586,dfl,DFL-MAT-J03WQQ,18240200001227,0,0.1353,openPlay,head,1,0,volley,cornerKick,,89.10676666666667,,1,8.94,43.68
18.02105990223661,22.719297435713564,2.75,0.19834710743801653,0.19834710743801653,4.506306929397732,0.0,21,11,1,2,1,1,2.795084971874738,3,2.791694843306974,1.3500370365289927,16.689793288114753,1,0.21589185214999945,4,6,0,8.2,-5.05,0.12,7.99,2.260726662146632,24.454124721595672,dfl,DFL-MAT-J03WQQ,18240200001444,0,0.0485,openPlay,leftLeg,0,0,direct,freeKick,,100.93466666666667,,-1,18.02,22.72
30.93435630492414,13.438686554052326,2.8799999999999955,0.5537190082644629,0.6942148760330579,7.441256191086826,0.14049586776859502,21,11,1,0,1,2,1.649242250247069,1,3.7913573776652583,5.256386591566493,25.721664020821045,1,0.6166865026043361,0,0,0,16.63,-5.72,0.3,15.1,0.9144097302889428,33.33347700587398,dfl,DFL-MAT-J03WQQ,18240200001463,0,0.0226,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,102.09375,,-1,30.93,13.44
15.051568024627866,26.249833630260262,4.509999999999998,0.371900826446281,0.371900826446281,9.762334821171171,0.0,21,11,1,1,2,4,2.2415396494374122,2,2.768814513664622,1.6821712160181563,13.468125333542154,1,0.5370071733904862,3,6,1,1.7,-3.07,0.0,4.74,2.4523479618605015,23.10862203844795,dfl,DFL-MAT-J03WQQ,18240200001478,0,0.046,openPlay,leftLeg,0,0,controlShot,passOpenPlay,,103.0299,,-1,15.05,26.25
8.038532204326861,47.4381312058804,2.5600000000000023,0.14049586776859505,0.14049586776859505,6.664861409090635,0.0,22,11,1,0,1,3,0.45310043036836994,1,0.2949045845364665,1.7708754896942998,6.267663041357598,1,0.0041798675611345966,5,7,1,16.42,-1.64,1.89,64.86,-0.46928703654668635,8.485025791299375,dfl,DFL-MAT-J03WR9,18242100000110,0,0.0823,openPlay,head,1,0,volley,freeKick,,0.0,,0,8.04,47.44
13.930405593520957,20.830003053837537,10.29,0.0,0.0,0.0,0.0,22,11,1,2,1,1,1.7961069010501618,3,1.7948221128341584,2.64168506828501,11.528508142860467,1,0.9994899219930645,5,7,1,12.74,-2.65,0.4,15.7,3.514400815488225,22.625589537402032,dfl,DFL-MAT-J03WR9,18242100000112,0,0.0525,openPlay,leftLeg,0,0,direct,freeKick,,0.05893333333333333,,0,13.93,20.83
5.1499514560818955,54.778148511362055,4.48,0.3305785123966942,0.3305785123966942,18.10847884673126,0.0,22,11,1,0,1,2,0.45276925690687336,2,0.2258273713680413,2.0382345301755604,6.091469445051828,0,1.9402901338418146,5,9,1,15.15,-1.13,1.23,23.82,-0.4479683776945975,41.769897989708475,dfl,DFL-MAT-J03WR9,18242100000118,0,0.2353,openPlay,head,1,0,volley,cornerKick,,0.5726833333333333,,0,5.15,54.78
17.114017646362296,23.54779872741799,4.0,0.8347107438016529,1.0,19.655600590654686,0.1652892561983471,22,11,1,0,2,3,0.8781799360040092,2,0.6361101305930975,3.8637417097937674,13.251071654775691,1,0.06899607236591435,2,5,0,17.21,-4.52,0.22,19.67,3.148887050701082,47.043312504687506,dfl,DFL-MAT-J03WR9,18242100000216,1,0.056,openPlay,rightLeg,0,0,dribblingMore10m,passOpenPlay,,6.829766666666667,,0,17.11,23.55
29.75823415459997,14.01959608416459,0.7000000000000028,0.49586776859504134,0.628099173553719,6.951865826858475,0.1322314049586777,22,11,1,1,0,2,3.134453700407775,1,9.518071486651609,2.7492544443903317,27.03166476560406,1,0.3359070282217935,0,0,0,14.01,-6.61,0.15,13.09,0.13907056852359792,67.52739357372886,dfl,DFL-MAT-J03WR9,18242100000263,0,0.0269,openPlay,rightLeg,0,0,dribblingMore10m,passOpenPlay,,10.041583333333334,,1,29.76,14.02
13.92647119696874,14.871870109354646,12.29,0.0,0.0,0.0,0.0,22,11,1,0,1,1,0.46818799642878167,1,0.34814275141395856,4.45171876919466,9.499894736258922,1,0.39013472423529033,0,4,1,16.26,0.14,0.12,7.22,-0.18365237287480726,79.94589926014464,dfl,DFL-MAT-J03WR9,18242100000296,0,0.0683,openPlay,rightLeg,0,0,direct,passOpenPlay,,11.794,,-1,13.93,14.87
25.101914269632903,15.301132196628913,9.940000000000001,0.5702479338842975,0.5702479338842975,8.72543902121814,0.0,22,11,1,1,1,1,2.5678006153126454,2,1.700810525500385,2.9497966031575786,22.168468598439542,1,0.2914638270775586,2,4,0,13.24,-5.34,0.16,12.24,1.8338958859158032,59.26096334866657,dfl,DFL-MAT-J03WR9,18242100000496,0,0.0245,openPlay,rightLeg,0,0,dribblingMore10m,run,,24.55366666666667,,1,25.1,15.3
25.4495520589263,12.625971200641706,16.46,0.0,0.0,0.0,0.0,22,11,1,0,1,1,0.6545991139621212,1,0.5611611539147207,4.010049875001558,21.448841460554455,1,0.2511006867705791,1,3,0,18.03,-4.16,0.12,17.76,2.615946118295022,56.31216419646398,dfl,DFL-MAT-J03WR9,18242100000567,0,0.019,openPlay,leftLeg,0,0,dribblingMore10m,passOpenPlay,,28.407716666666666,,1,25.45,12.63
19.00223671045069,20.065949189931043,7.75,0.768595041322314,1.0,15.422589046806504,0.23140495867768596,22,11,1,0,1,1,1.7240939649566709,0,40.0,12.607434314720816,6.520153372429207,1,1.035509677088603,0,1,0,23.22,-4.6,0.13,13.7,2.141036876535678,4.1509519307195495,dfl,DFL-MAT-J03WR9,18242100000653,0,0.3421,openPlay,rightLeg,0,0,dribblingLess10m,lossOfPossession,,33.66356666666667,,1,19.0,20.07
33.417697407212245,10.817101232540818,16.950000000000003,0.19834710743801653,0.19834710743801653,2.145540740338675,0.0,22,11,1,2,0,1,4.098902292077721,2,8.988859894792459,3.6685964618638525,29.794833444743404,1,0.54523505249251,0,2,0,13.41,-3.59,0.43,37.63,0.9438778927161801,43.82538033725498,dfl,DFL-MAT-J03WR9,18242100000680,0,0.0237,openPlay,rightLeg,0,0,volley,throwIn,,35.882083333333334,,1,33.42,10.82
24.893714066004698,15.397010953397835,9.969999999999999,0.19008264462809918,0.19008264462809918,2.926704561389671,0.0,22,11,1,2,1,1,2.8671414335536283,3,2.8600593632281,2.8937346111901743,22.01933014421648,1,0.3142038178498031,6,8,0,14.58,-1.35,0.69,0.0,7.071271574194339,13.08882489099537,dfl,DFL-MAT-J03WR9,18242100000699,0,0.0186,openPlay,rightLeg,0,0,direct,cornerKick,,37.38373333333333,,1,24.89,15.4
20.846930229652518,15.687080680394999,13.170000000000002,0.23140495867768596,0.23140495867768596,3.6300682566203304,0.0,22,11,1,1,0,2,4.285335459447725,2,4.319489680639702,2.877168747223561,18.092053504232183,1,0.7729579282171677,2,6,1,5.8,-4.34,0.0,20.67,2.781934363127469,2.146318578811897,dfl,DFL-MAT-J03WR9,18242100000746,0,0.0221,openPlay,rightLeg,0,0,direct,crossOpenPlay,,56.43111666666667,,-1,20.85,15.69
19.357381021202215,17.949671832773454,10.909999999999997,0.8429752066115702,1.0,15.131128321842084,0.15702479338842978,22,11,1,0,0,0,5.893742444321769,1,5.71533927439988,1.8853381659532598,17.47921336902779,1,0.15610066241349127,3,4,1,11.56,-3.84,0.37,26.32,2.33640698262186,33.303200564295345,dfl,DFL-MAT-J03WR9,18242100000750,0,0.0617,openPlay,rightLeg,0,0,direct,passOpenPlay,,56.6536,,-1,19.36,17.95
19.345348278074493,21.401107493130574,0.990000000000002,0.8429752066115702,1.0,18.04060301073817,0.15702479338842978,22,11,1,0,1,2,2.1162466774929696,1,2.525211709699031,4.415993659415734,14.95982954448345,1,0.45538079094623485,2,4,0,12.11,-3.44,0.0,26.3,4.527799097514374,2.9333981791873236,dfl,DFL-MAT-J03WR9,18242100000756,0,0.1443,openPlay,rightLeg,0,0,direct,passOpenPlay,,57.25963333333333,,-1,19.35,21.4
26.641321288554742,15.59929518409638,2.0799999999999983,0.256198347107438,0.256198347107438,3.9965136422065104,0.0,22,11,1,1,1,1,2.0330518930907897,2,1.995876984631524,3.2946168214224865,23.34719040912632,1,0.05297034575407204,0,1,0,9.65,-4.65,0.14,9.84,1.787084357212381,91.56435577212626,dfl,DFL-MAT-J03WR9,18242100000767,0,0.0224,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,58.062149999999995,,1,26.64,15.6
7.216037693914853,43.07535868577042,5.260000000000002,0.8347107438016529,0.8347107438016529,35.95546468812241,0.0,22,11,1,1,2,3,0.432781700167656,2,1.0506042681003607,1.2899612397277687,6.220032154257726,1,0.7596412647099318,4,10,1,2.31,1.12,2.12,56.92,0.6506033010419403,84.52192031480669,dfl,DFL-MAT-J03WR9,18242100000805,1,0.116,openPlay,head,1,0,volley,cornerKick,,60.63243333333333,,-1,7.22,43.08
15.316034081967826,26.824938623085256,1.0499999999999972,0.5289256198347108,0.6694214876033058,14.188397288243442,0.14049586776859502,22,11,1,1,2,2,2.0619408332927485,1,2.679342431622968,1.8940168953839829,13.425066107844689,1,0.10057433874566371,3,7,1,3.61,-0.8,0.17,6.29,2.650143393913283,13.240970401107708,dfl,DFL-MAT-J03WR9,18242100000840,0,0.0663,openPlay,rightLeg,0,0,controlShot,passOpenPlay,,64.01984999999999,,0,15.32,26.82
11.580211569742588,33.174069770570135,4.230000000000004,0.4132231404958678,0.5702479338842975,13.708293293624022,0.15702479338842973,22,11,1,0,2,2,0.6800000000000044,1,0.517054456556277,3.4156844116516374,8.532959627233684,1,1.3206062694016805,1,5,1,13.14,-1.54,1.03,50.46,-0.6545239404424864,31.3611007267154,dfl,DFL-MAT-J03WR9,18242100000950,0,0.0398,openPlay,head,1,0,volley,passOpenPlay,,71.53173333333334,,0,11.58,33.17
26.905845089868482,13.993626321690101,11.780000000000001,0.5950413223140496,0.7355371900826446,8.326785910427168,0.14049586776859502,22,11,1,1,0,1,3.068876015742564,2,2.9170315869228642,2.758115298532681,24.164538067176036,1,0.28812326742039834,5,4,0,13.92,-4.26,0.13,14.98,1.2035327007080454,54.904756078778384,dfl,DFL-MAT-J03WR9,18242100001031,0,0.0213,openPlay,rightLeg,0,0,dribblingMore10m,lossOfPossession,,76.62738333333333,,0,26.91,13.99
14.608032037204742,23.974342853866315,8.11,0.5289256198347108,0.6859504132231405,12.680644154111109,0.15702479338842978,22,11,1,0,2,3,2.1899999999999973,1,2.1137344114086707,1.7121331723905135,12.946814279968647,1,0.39011414990642784,3,8,1,6.58,-1.41,0.0,19.59,1.0847497860353386,171.65063233486796,dfl,DFL-MAT-J03WR9,18242100001126,0,0.0243,openPlay,leftLeg,0,0,controlShot,crossOpenPlay,,82.96616666666667,,0,14.61,23.97
10.170924245121478,37.412514054265806,3.8599999999999994,0.0,0.0,0.0,0.0,22,11,1,0,3,4,0.43046486500062464,2,0.3902398547412094,1.2143310915891157,8.959268943390406,1,0.07561751336108098,3,7,1,3.27,0.85,3.37,40.44,1.166028043848645,27.52688759280345,dfl,DFL-MAT-J03WR9,18242100001156,0,0.0132,openPlay,head,1,0,volley,freeKick,,85.06846666666667,,0,10.17,37.41
29.771160541705456,13.450051122569494,8.54,0.35537190082644626,0.4793388429752066,4.779770233640399,0.12396694214876036,22,11,1,2,0,0,8.55909457828338,2,8.549031860664567,1.3668211294825694,28.6378944756768,1,0.7493896641599309,4,4,0,13.79,-3.11,0.15,38.89,3.013756524933075,43.16295415186536,dfl,DFL-MAT-J03WR9,18242100001163,0,0.0433,FreeKick,leftLeg,0,1,setPiece,freeKick,,86.40166666666667,,0,29.77,13.45
20.32108510882231,20.372878975535787,1.4399999999999977,0.5867768595041323,0.7272727272727273,11.954333944322652,0.14049586776859502,22,11,1,1,2,3,0.7224956747275397,3,0.5170590026926476,3.781904282236663,16.54274765569492,1,0.1481613793691027,1,2,0,13.67,-1.51,0.43,13.99,1.3722380204140057,5.345701730140686,dfl,DFL-MAT-J03WR9,18242100001288,0,0.0324,openPlay,leftLeg,0,0,dribblingMore10m,lossOfPossession,,95.93101666666666,,0,20.32,20.37
14.548085784734706,27.800814081994275,2.780000000000001,0.6198347107438017,0.7520661157024794,17.23190955495513,0.1322314049586777,22,11,1,0,0,2,3.7700530500246248,2,3.6368358547567348,2.1664025480044087,12.947667743651756,1,1.375521171383095,5,7,1,8.12,-3.71,0.83,22.4,0.9127071667560102,132.1524152238335,dfl,DFL-MAT-J03WR9,18242100001300,0,0.1023,openPlay,leftLeg,0,0,volley,freeKick,,97.31223333333334,,0,14.55,27.8
8.991073350829703,38.65636851351719,5.149999999999999,0.049586776859504134,0.049586776859504134,1.9168447196785383,0.0,22,11,1,0,3,5,0.5600000000000023,2,0.4590330696856297,2.2146105752479417,6.901311469568663,1,0.6415585520128914,5,8,1,11.34,-0.5,2.41,43.71,2.6266926861919067,98.55700426524359,dfl,DFL-MAT-J03WR9,18242100001303,0,0.0171,openPlay,rightLeg,0,0,volley,cornerKick,,97.60143333333333,,0,8.99,38.66
10.333271505191373,38.99897653672315,0.259999999999998,0.0,0.0,0.0,0.0,22,11,1,1,3,3,0.487647413609462,1,0.47312218570312725,2.008108562802325,8.4390165303784,1,0.6019874728806694,3,6,1,7.15,0.48,1.74,63.34,1.7312496017230525,37.46916991398743,dfl,DFL-MAT-J03WR9,18242100001324,0,0.0314,openPlay,head,1,0,volley,crossOpenPlay,,101.74176666666668,,0,10.33,39.0
