ev.MatchId,ev.CalculatedFrame,ev.X-Source-Position,ev.EventTime,ev.Y-Source-Position,ev.CalculatedTimestamp,ev.EventId,ev.X-PositionFromTracking,ev.X-Position,ev.Y-PositionFromTracking,ev.Y-Position,setpiece_parent,Team,Pressure,GoalDistanceGoalkeeper,ShotOrigin,AssistTypeShotAtGoal,AssistShotAtGoal,AngleToGoal,PlayerSpeed,TakerBallControl,CounterAttack,Player,ChanceEvaluation,SetupOrigin,TypeOfShot,TakerSetup,AfterFreeKick,DistanceToGoal,InsideBox,SignificanceEvaluation,BuildUp,AssistAction,xG,BallPossessionPhase,AmountOfDefenders,ShotCondition,outcome,out.Placing,out.PitchMarking,ExtendedTypeOfShot,out.CurrentResult,out.GoalZone,out.RefDecisionEvaluation,out.Assist,out.AssistType,out.Solo,out.SaveEvaluation,out.GoalKeeper,out.SaveType,out.SaveResult,out.Player,out.GoalPrevented,ShotContribution,out.Location,SitterContribution,out.BlockedByOwnTeam,Penalty.Team,Penalty.CausingPlayer,Penalty.GoalkeeperBehaviour,Penalty.DecisionTimestamp,Penalty.ProspectiveTaker,Penalty.RefDecisionEvaluation,Penalty.RetakenPenalty,Penalty.PlayersInBox,Penalty.GoalkeeperMovement,PenaltyDirection,PenaltyExecution,src_file,out.DeflectionKeeper,ev.EndFrame,ev.StartFrame,FreeKick.DecisionTimestamp,FreeKick.Team,FreeKick.ExecutionMode,DirectFreeKickIntention,Rotation,out.AssistContribution,Penalty.FouledPlayer,ShotAssistFouledPlayer,out.AssistFouledPlayer,out.Error,out.DeflectionPlayer,goal
DFL-MAT-J03WMX,12519.0,14.13,2023-05-27 15:31:54.566000+02:00,41.92,2023-05-27T15:31:53.360+02:00,18226500000041,15.0,14.13,42.31,41.92,openPlay,DFL-CLU-000008,0.68,1.58,3,direct,DFL-OBJ-J01BGM,21.37,3.63,controlShot,1,DFL-OBJ-0027AX,chance,right,rightLeg,crossFromOpenPlay,0,17.15,1,average,crossOpenPlay,crossFromOpenPlay,0.0476,41,1.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,21707.0,84.46,2023-05-27 15:38:02+02:00,53.36,2023-05-27T15:38:00.880+02:00,18226500000187,89.53,89.51,47.48,47.63,openPlay,DFL-CLU-00000G,0.9,2.73,2,others,DFL-OBJ-0002AU,15.53,12.52,dribblingLess10m,0,DFL-OBJ-0026PM,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,20.52,1,,passOpenPlay,otherPassFromOpenPlay,0.0399,187,1.0,notComplicated,SuccessfulShot,,,scoop,0:1,5,correct,DFL-OBJ-0002AU,others,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WMX,28277.0,6.91,2023-05-27 15:42:23.200000+02:00,44.93,2023-05-27T15:42:23.680+02:00,18226500000282,4.12,5.79,40.86,41.64,openPlay,DFL-CLU-000008,0.85,5.1,3,direct,DFL-OBJ-0002BO,30.78,12.52,dribblingLess10m,0,DFL-OBJ-J01BGM,chance,right,rightLeg,throwIn,0,8.0,1,outstanding,throwIn,throwIn,0.0847,282,0.0,complicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0002DR,legs,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,35103.0,90.17,2023-05-27 15:46:57.166000+02:00,44.63,2023-05-27T15:46:56.720+02:00,18226500000365,92.17,90.17,44.26,44.63,openPlay,DFL-CLU-00000G,0.73,1.78,2,direct,DFL-OBJ-J01APO,20.11,9.07,direct,0,DFL-OBJ-0002AU,chance,left,leftLeg,otherPassFromOpenPlay,0,16.43,1,average,passOpenPlay,otherPassFromOpenPlay,0.0448,365,2.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002G4A,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,37680.0,98.69,2023-05-27 15:48:43.613000+02:00,38.91,2023-05-27T15:48:39.800+02:00,18226500000396,98.98,98.41,37.92,37.54,openPlay,DFL-CLU-00000G,1.31,0.84,3,direct,DFL-OBJ-0027G0,49.07,10.07,volley,0,DFL-OBJ-0000IA,chance,right,head,crossFromOpenPlay,0,7.18,1,outstanding,crossOpenPlay,crossFromOpenPlay,0.1542,396,2.0,notComplicated,ShotWoodWork,,,frontalVolley,,,,,,,,,,,,,51085,rightPost,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,43775.0,17.93,2023-05-27 15:52:44.680000+02:00,50.95,2023-05-27T15:52:43.600+02:00,18226500000482,12.6,12.29,37.98,36.85,openPlay,DFL-CLU-000008,1.09,2.54,3,direct,DFL-OBJ-000270,29.78,20.22,dribblingLess10m,1,DFL-OBJ-002GKO,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,13.21,1,decent,passOpenPlay,otherPassFromOpenPlay,0.104,482,1.0,notComplicated,ShotWide,near,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,49851.0,18.03,2023-05-27 15:56:46.928000+02:00,8.32,2023-05-27T15:56:46.640+02:00,18226500000536,20.72,20.28,16.83,17.47,openPlay,DFL-CLU-000008,1.06,1.28,7,,,12.05,12.9,dribblingLess10m,0,DFL-OBJ-0027AX,none,insideLeft,rightLeg,oppositionOtherAction,0,26.91,0,average,lossOfPossession,,0.0202,536,3.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0000IA,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,55535.0,12.62,2023-05-27 16:00:41.213000+02:00,40.82,2023-05-27T16:00:34.000+02:00,18226500000602,12.96,12.59,39.13,39.84,openPlay,DFL-CLU-000008,0.79,1.42,3,direct,DFL-OBJ-J01BGM,27.68,12.74,volley,0,DFL-OBJ-000270,chance,right,head,crossFromOpenPlay,0,13.94,1,average,crossOpenPlay,crossFromOpenPlay,0.0155,602,1.0,complicated,ShotWide,far,overCrossbarRight,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,75078.0,96.68,2023-05-27 16:13:36.341000+02:00,22.06,2023-05-27T16:13:35.720+02:00,18226500000848,97.55,97.61,21.56,22.17,openPlay,DFL-CLU-00000G,0.17,0.93,4,direct,DFL-OBJ-0026PM,15.48,23.38,volley,0,DFL-OBJ-0002AU,chance,left,head,crossFromOpenPlay,0,14.5,1,average,crossOpenPlay,crossFromOpenPlay,0.0713,848,2.0,notComplicated,ShotWide,far,over,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,115922.0,78.75,2023-05-27 16:46:20.211000+02:00,42.63,2023-05-27T16:46:20.240+02:00,18226500001065,78.24,79.12,39.61,39.84,openPlay,DFL-CLU-000008,0.55,1.02,8,indirect,DFL-OBJ-0002BO,14.94,9.55,direct,0,DFL-OBJ-00012X,none,right,leftLeg,oppositionDefensiveAction,0,27.34,0,none,crossOpenPlay,crossFromOpenPlay,0.0188,1065,3.0,notComplicated,ShotWide,far,overCrossbarLeft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,,2.81,2023-05-27 16:47:59.922000+02:00,30.09,,18226500001093,,2.7,,29.46,openPlay,DFL-CLU-00000G,,,3,direct,DFL-OBJ-0026PM,53.72,,volley,1,DFL-OBJ-0002AU,sitter,right,head,crossFromOpenPlay,0,5.28,1,outstanding,crossOpenPlay,crossFromOpenPlay,0.0437,1093,,veryComplicated,ShotWide,near,over,frontalVolley,,,,,,,,,,,,,,,DFL-OBJ-0026PM,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,121590.0,96.38,2023-05-27 16:50:10.483000+02:00,41.42,2023-05-27T16:50:06.960+02:00,18226500001126,95.82,95.81,41.11,41.94,openPlay,DFL-CLU-000008,1.79,0.57,3,direct,DFL-OBJ-0027AX,28.96,8.28,volley,0,DFL-OBJ-000270,chance,right,head,cornerKick,0,11.61,1,decent,cornerKick,cornerKick,0.0258,1126,4.0,notComplicated,SavedShot,,,frontalVolley,,,,,,,average,DFL-OBJ-0002DR,arms,cleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,135032.0,9.39,2023-05-27 16:59:05.360000+02:00,31.25,2023-05-27T16:59:04.640+02:00,18226500001292,9.33,9.39,31.54,31.25,openPlay,DFL-CLU-00000G,2.97,0.61,3,direct,DFL-OBJ-0002F5,40.59,1.97,volley,0,DFL-OBJ-J017RE,chance,right,head,cornerKick,0,9.65,1,average,cornerKick,cornerKick,0.0466,1292,4.0,notComplicated,BlockedShot,,,frontalVolley,,,,,,,,,,,DFL-OBJ-0027KL,false,,,,true,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,136134.0,31.06,2023-05-27 16:59:48.182000+02:00,65.29,2023-05-27T16:59:48.720+02:00,18226500001277,13.17,12.42,40.7,40.02,openPlay,DFL-CLU-00000G,1.02,2.16,3,others,DFL-OBJ-J01APO,25.19,13.33,dribblingMore10m,0,DFL-OBJ-0002AU,chance,right,leftLeg,otherPassFromOpenPlay,0,14.78,1,decent,run,otherPassFromOpenPlay,0.0815,1277,3.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002GKO,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,136202.0,3.41,2023-05-27 16:59:51.760000+02:00,26.58,2023-05-27T16:59:51.440+02:00,18226500001279,3.94,3.41,26.37,26.58,openPlay,DFL-CLU-00000G,1.33,4.73,3,indirect,DFL-OBJ-0002AU,25.54,3.23,volley,0,DFL-OBJ-0027G6,chance,right,head,oppositionDefensiveAction,0,8.59,1,decent,run,shot,0.0544,1279,0.0,notComplicated,SavedShot,,,frontalVolley,,,,,,,average,DFL-OBJ-0002HE,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,142937.0,100.89,2023-05-27 17:04:25+02:00,36.91,2023-05-27T17:04:20.840+02:00,18226500001344,100.25,100.89,38.43,36.91,openPlay,DFL-CLU-000008,0.89,0.24,3,direct,DFL-OBJ-002G89,50.37,13.91,direct,0,DFL-OBJ-002G4A,chance,right,leftLeg,header,0,6.5,1,outstanding,cornerKick,header,0.2451,1344,1.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,143598.0,38.57,2023-05-27 17:04:47.060000+02:00,53.86,2023-05-27T17:04:47.280+02:00,18226500001347,9.21,7.71,47.66,46.84,openPlay,DFL-CLU-00000G,0.47,2.58,4,others,DFL-OBJ-0000RP,14.64,25.6,dribblingMore10m,0,DFL-OBJ-0002AU,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,16.47,1,average,run,otherPassFromOpenPlay,0.0577,1347,0.0,notComplicated,ShotWide,far,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,147027.0,19.04,2023-05-27 17:07:06.354000+02:00,16.45,2023-05-27T17:07:04.440+02:00,18226500001392,13.38,13.79,27.54,27.76,openPlay,DFL-CLU-00000G,0.84,3.33,3,,,25.28,8.68,dribblingLess10m,0,DFL-OBJ-0000RP,chance,left,rightLeg,oppositionMisplacedPass,0,14.86,1,decent,lossOfPossession,,0.1118,1392,2.0,notComplicated,ShotWide,near,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,,87.42,2023-05-27 17:10:47.960000+02:00,54.12,,18226500001426,,94.0,,34.0,Penalty,DFL-CLU-000008,0.0,,3,,,37.0,,setPiece,0,DFL-OBJ-J01BGM,sitter,left,rightLeg,ownSetPiece,0,11.0,1,,penaltyKick,,0.767,1426,,notComplicated,SuccessfulShot,,,,1:1,11,correct,,,false,,,,,,,,,,,DFL-CLU-000008,DFL-OBJ-0027G6,regular,2023-05-27T17:09:49.240+02:00,DFL-OBJ-J01BGM,correct,false,playerOfExecutiveTeam,left,101,targetedShot,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WMX,,20.14,2023-05-27 17:18:42.782000+02:00,55.66,,18226500001548,,9.59,,42.24,openPlay,DFL-CLU-00000G,,,3,others,DFL-OBJ-J01N65,25.56,,dribblingMore10m,1,DFL-OBJ-0002AU,sitter,right,leftLeg,teammateAction,0,12.77,1,outstanding,run,teammateAction,0.4215,1548,,notComplicated,SavedShot,,,,,,,,,,exceptional,DFL-OBJ-0002HE,legs,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WMX,164857.0,17.63,2023-05-27 17:18:58.640000+02:00,25.88,2023-05-27T17:18:57.640+02:00,18226500001554,17.1,17.63,24.86,25.88,openPlay,DFL-CLU-00000G,0.97,2.06,8,direct,DFL-OBJ-0027G6,19.05,18.3,dribblingLess10m,0,DFL-OBJ-002GCR,chance,left,rightLeg,otherPassFromOpenPlay,0,19.39,0,,passOpenPlay,otherPassFromOpenPlay,0.0498,1554,3.0,notComplicated,SuccessfulShot,,,scoop,1:2,15,correct,DFL-OBJ-0027G6,direct,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WMX.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WN1,11308.0,85.86,2023-05-27 15:32:01.024000+02:00,42.83,2023-05-27T15:31:58.720+02:00,18226900000020,90.31,90.57,40.71,40.42,openPlay,DFL-CLU-00000B,1.35,2.87,3,direct,DFL-OBJ-0002LI,23.49,9.0,dribblingLess10m,0,DFL-OBJ-J013O2,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,16.15,1,average,passOpenPlay,otherPassFromOpenPlay,0.0354,20,2.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-J014F7,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,11386.0,94.98,2023-05-27 15:32:06.033000+02:00,24.47,2023-05-27T15:32:01.840+02:00,18226900000023,94.79,94.98,23.78,24.47,openPlay,DFL-CLU-00000B,0.88,1.38,4,indirect,DFL-OBJ-J013O2,20.94,4.49,controlShot,0,DFL-OBJ-002G02,chance,insideLeft,rightLeg,oppositionDefensiveAction,0,14.45,1,average,passOpenPlay,shot,0.0426,23,2.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-J016C3,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,12729.0,94.28,2023-05-27 15:32:58.702000+02:00,39.52,2023-05-27T15:32:55.560+02:00,18226900000027,95.27,94.28,39.7,39.52,openPlay,DFL-CLU-00000B,1.0,0.11,3,direct,DFL-OBJ-0002LI,32.05,4.11,volley,0,DFL-OBJ-J013O2,chance,right,rightLeg,cornerKick,0,11.28,1,average,cornerKick,cornerKick,0.0785,27,3.0,notComplicated,BlockedShot,,,frontalVolley,,,,,,,,,,,DFL-OBJ-0000XU,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,12930.0,88.67,2023-05-27 15:33:12.469000+02:00,19.56,2023-05-27T15:33:03.600+02:00,18226900000033,87.81,88.67,18.98,19.56,openPlay,DFL-CLU-00000B,0.64,1.74,4,direct,DFL-OBJ-J01KDN,13.92,8.42,direct,0,DFL-OBJ-002G8H,chance,right,rightLeg,otherPassFromOpenPlay,0,22.83,1,average,passOpenPlay,otherPassFromOpenPlay,0.0239,33,1.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,37079.0,6.21,2023-05-27 15:49:12.240000+02:00,30.89,2023-05-27T15:49:09.560+02:00,18226900000272,7.46,6.29,31.39,31.65,openPlay,DFL-CLU-00000S,0.68,2.99,3,direct,DFL-OBJ-0027FG,48.06,20.62,volley,0,DFL-OBJ-0027LO,sitter,right,leftLeg,crossFromOpenPlay,0,7.9,1,,crossOpenPlay,crossFromOpenPlay,0.8438,272,1.0,notComplicated,SuccessfulShot,,,frontalVolley,1:0,7,correct,DFL-OBJ-0027FG,direct,false,,,,,,,,,DFL-OBJ-0027FG,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WN1,39325.0,30.86,2023-05-27 15:50:41.668000+02:00,28.88,2023-05-27T15:50:39.400+02:00,18226900000281,20.72,20.14,20.3,20.86,openPlay,DFL-CLU-00000S,0.32,2.23,7,direct,DFL-OBJ-0027LO,14.1,16.15,dribblingLess10m,0,DFL-OBJ-000199,chance,insideLeft,leftLeg,otherPassFromOpenPlay,0,24.84,0,average,passOpenPlay,otherPassFromOpenPlay,0.0405,281,1.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,44049.0,91.27,2023-05-27 15:53:50.240000+02:00,37.81,2023-05-27T15:53:48.360+02:00,18226900000325,90.87,91.67,35.39,34.9,openPlay,DFL-CLU-00000B,1.4,1.33,3,direct,DFL-OBJ-002GOI,28.79,8.81,controlShot,0,DFL-OBJ-002G02,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,14.2,1,average,passOpenPlay,otherPassFromOpenPlay,0.0448,325,4.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,51410,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,50200.0,85.66,2023-05-27 15:57:56.493000+02:00,28.08,2023-05-27T15:57:54.400+02:00,18226900000380,85.12,85.66,28.53,28.08,openPlay,DFL-CLU-00000B,0.04,1.74,8,direct,DFL-OBJ-002GBK,19.46,15.5,direct,0,DFL-OBJ-J013O2,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,20.62,0,average,passOpenPlay,otherPassFromOpenPlay,0.0593,380,2.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0001I0,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,55429.0,6.51,2023-05-27 16:01:35.187000+02:00,28.38,2023-05-27T16:01:23.560+02:00,18226900000439,7.79,6.51,26.96,28.38,openPlay,DFL-CLU-00000S,1.68,1.95,3,direct,DFL-OBJ-0028NB,30.49,6.15,volley,0,DFL-OBJ-0000YV,chance,left,head,throwIn,0,10.5,1,decent,throwIn,throwIn,0.012,439,3.0,veryComplicated,ShotWide,near,over,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,56924.0,26.55,2023-05-27 16:02:24.416000+02:00,23.37,2023-05-27T16:02:23.360+02:00,18226900000449,8.44,7.01,22.11,23.37,openPlay,DFL-CLU-00000S,0.68,3.49,2,direct,DFL-OBJ-0027LO,17.23,25.32,dribblingMore10m,1,DFL-OBJ-0027FG,chance,insideLeft,leftLeg,otherPassFromOpenPlay,0,14.58,1,outstanding,passOpenPlay,otherPassFromOpenPlay,0.1869,449,1.0,notComplicated,ShotWide,near,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,60429.0,9.02,2023-05-27 16:04:46.440000+02:00,41.32,2023-05-27T16:04:43.560+02:00,18226900000478,9.47,9.02,40.14,41.32,openPlay,DFL-CLU-00000S,0.61,1.08,3,direct,DFL-OBJ-000172,31.31,19.92,volley,0,DFL-OBJ-0027FG,chance,left,rightLeg,cornerKick,0,11.29,1,,cornerKick,cornerKick,0.1542,478,2.0,notComplicated,SuccessfulShot,,,frontalVolley,2:0,14,correct,DFL-OBJ-000172,direct,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,DFL-OBJ-0026NY,,,,,,,,,,,,,,1
DFL-MAT-J03WN1,63467.0,86.26,2023-05-27 16:06:46.324000+02:00,53.96,2023-05-27T16:06:45.080+02:00,18226900000500,86.77,86.26,50.54,50.15,openPlay,DFL-CLU-00000B,0.55,1.4,7,others,DFL-OBJ-J013O2,12.69,8.74,dribblingLess10m,1,DFL-OBJ-002GBK,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,24.62,0,average,passOpenPlay,otherPassFromOpenPlay,0.0199,500,2.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0001I0,arms,cleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,73655.0,28.05,2023-05-27 16:13:34.051000+02:00,7.32,2023-05-27T16:13:32.600+02:00,18226900000623,21.4,20.94,18.34,19.96,openPlay,DFL-CLU-00000S,0.82,1.61,7,others,DFL-OBJ-000172,12.79,14.7,dribblingMore10m,0,DFL-OBJ-0028NB,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,26.52,0,average,passOpenPlay,otherPassFromOpenPlay,0.019,623,0.0,notComplicated,ShotWide,far,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,77429.0,22.74,2023-05-27 16:16:04.836000+02:00,30.39,2023-05-27T16:16:03.560+02:00,18226900000659,23.15,22.64,26.93,27.28,openPlay,DFL-CLU-00000S,0.32,2.55,8,others,DFL-OBJ-0027LO,16.49,11.61,controlShot,0,DFL-OBJ-0000YV,chance,insideRight,leftLeg,otherPassFromOpenPlay,0,24.21,0,average,passOpenPlay,otherPassFromOpenPlay,0.0379,659,1.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0026NY,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,109305.0,8.12,2023-05-27 16:40:09.827000+02:00,46.04,2023-05-27T16:40:08.040+02:00,18226900000769,1.85,0.9,46.86,46.24,openPlay,DFL-CLU-00000B,0.71,0.75,4,indirect,DFL-OBJ-002GBK,4.98,15.46,dribblingLess10m,0,DFL-OBJ-002G02,none,insideRight,rightLeg,oppositionDefensiveAction,0,12.99,1,average,passOpenPlay,otherPassFromOpenPlay,0.0358,769,1.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,123231.0,18.13,2023-05-27 16:49:25.496000+02:00,40.62,2023-05-27T16:49:25.080+02:00,18226900000878,18.55,18.13,39.02,40.62,FreeKick,DFL-CLU-00000B,0.0,1.03,8,,,20.88,8.23,setPiece,0,DFL-OBJ-0002LI,chance,insideRight,rightLeg,ownSetPiece,1,19.22,0,average,freeKick,,0.1065,878,8.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002G4G,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,123312,123068,2023-05-27T16:48:19.199+02:00,DFL-CLU-00000B,direct,nearKeeper,other,,,,,,,0
DFL-MAT-J03WN1,125121.0,11.32,2023-05-27 16:50:41.541000+02:00,49.85,2023-05-27T16:50:40.680+02:00,18226900000899,6.34,5.51,42.33,42.12,openPlay,DFL-CLU-00000B,0.63,2.03,3,direct,DFL-OBJ-002GBK,25.76,28.04,dribblingLess10m,0,DFL-OBJ-002GOI,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,10.47,1,outstanding,passOpenPlay,otherPassFromOpenPlay,0.2279,899,1.0,notComplicated,ShotWoodWork,,,,,,,,,,,,,,,,,rightPost,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,130730.0,22.74,2023-05-27 16:54:24.943000+02:00,22.47,2023-05-27T16:54:25.040+02:00,18226900000951,6.65,8.92,24.66,24.27,openPlay,DFL-CLU-00000B,0.96,1.37,2,direct,DFL-OBJ-002GBK,22.41,9.15,dribblingLess10m,0,DFL-OBJ-0002LI,chance,left,leftLeg,otherPassFromOpenPlay,0,11.47,1,average,passOpenPlay,otherPassFromOpenPlay,0.1041,951,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002G4G,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
